"(Server Name, Domain)",Servers known in domain 
"('d.gtld-servers.net.', 'nifty.com')","{'ons0.nifty.ad.jp.', 'ons1.nifty.ad.jp.'}"
"('j.gtld-servers.net.', 'nifty.com')","{'ons0.nifty.ad.jp.', 'ons1.nifty.ad.jp.'}"
"('l.gtld-servers.net.', 'nifty.com')","{'ons0.nifty.ad.jp.', 'ons1.nifty.ad.jp.'}"
"('k.gtld-servers.net.', 'nifty.com')","{'ons0.nifty.ad.jp.', 'ons1.nifty.ad.jp.'}"
"('i.gtld-servers.net.', 'nifty.com')","{'ons0.nifty.ad.jp.', 'ons1.nifty.ad.jp.'}"
"('e.gtld-servers.net.', 'nifty.com')","{'ons0.nifty.ad.jp.', 'ons1.nifty.ad.jp.'}"
"('m.gtld-servers.net.', 'nifty.com')","{'ons0.nifty.ad.jp.', 'ons1.nifty.ad.jp.'}"
"('h.gtld-servers.net.', 'nifty.com')","{'ons0.nifty.ad.jp.', 'ons1.nifty.ad.jp.'}"
"('f.gtld-servers.net.', 'nifty.com')","{'ons0.nifty.ad.jp.', 'ons1.nifty.ad.jp.'}"
"('c.gtld-servers.net.', 'nifty.com')","{'ons0.nifty.ad.jp.', 'ons1.nifty.ad.jp.'}"
"('f.root-servers.net', 'am')","{'ns-cdn.amnic.net.', 'ns-pch.amnic.net.', 'ns-pri.nic.am.', 'fork.sth.dnsnode.net.', 'sns-pb.isc.org.'}"
"('e.root-servers.net', 'am')","{'ns-cdn.amnic.net.', 'ns-pch.amnic.net.', 'ns-pri.nic.am.', 'fork.sth.dnsnode.net.', 'sns-pb.isc.org.'}"
"('k.root-servers.net', 'am')","{'ns-cdn.amnic.net.', 'ns-pch.amnic.net.', 'ns-pri.nic.am.', 'fork.sth.dnsnode.net.', 'sns-pb.isc.org.'}"
"('c.root-servers.net', 'am')","{'ns-cdn.amnic.net.', 'ns-pch.amnic.net.', 'ns-pri.nic.am.', 'fork.sth.dnsnode.net.', 'sns-pb.isc.org.'}"
"('j.root-servers.net', 'am')","{'ns-cdn.amnic.net.', 'ns-pch.amnic.net.', 'ns-pri.nic.am.', 'fork.sth.dnsnode.net.', 'sns-pb.isc.org.'}"
"('i.root-servers.net', 'am')","{'ns-cdn.amnic.net.', 'ns-pch.amnic.net.', 'ns-pri.nic.am.', 'fork.sth.dnsnode.net.', 'sns-pb.isc.org.'}"
"('b.root-servers.net', 'am')","{'ns-cdn.amnic.net.', 'ns-pch.amnic.net.', 'ns-pri.nic.am.', 'fork.sth.dnsnode.net.', 'sns-pb.isc.org.'}"
"('g.root-servers.net', 'am')","{'ns-cdn.amnic.net.', 'ns-pch.amnic.net.', 'ns-pri.nic.am.', 'fork.sth.dnsnode.net.', 'sns-pb.isc.org.'}"
"('l.root-servers.net', 'am')","{'ns-cdn.amnic.net.', 'ns-pch.amnic.net.', 'ns-pri.nic.am.', 'fork.sth.dnsnode.net.', 'sns-pb.isc.org.'}"
"('m.root-servers.net', 'am')","{'ns-cdn.amnic.net.', 'ns-pch.amnic.net.', 'ns-pri.nic.am.', 'fork.sth.dnsnode.net.', 'sns-pb.isc.org.'}"
"('a.root-servers.net', 'am')","{'ns-cdn.amnic.net.', 'ns-pch.amnic.net.', 'ns-pri.nic.am.', 'fork.sth.dnsnode.net.', 'sns-pb.isc.org.'}"
"('h.root-servers.net', 'am')","{'ns-cdn.amnic.net.', 'ns-pch.amnic.net.', 'ns-pri.nic.am.', 'fork.sth.dnsnode.net.', 'sns-pb.isc.org.'}"
"('d.root-servers.net', 'am')","{'ns-cdn.amnic.net.', 'ns-pch.amnic.net.', 'ns-pri.nic.am.', 'fork.sth.dnsnode.net.', 'sns-pb.isc.org.'}"
"('ns-cdn.amnic.net.', 'am')","{'ns-cdn.amnic.net.', 'ns-pch.amnic.net.', 'ns-pri.nic.am.', 'fork.sth.dnsnode.net.', 'sns-pb.isc.org.'}"
"('ns-pch.amnic.net.', 'am')","{'ns-cdn.amnic.net.', 'ns-pch.amnic.net.', 'ns-pri.nic.am.', 'fork.sth.dnsnode.net.', 'sns-pb.isc.org.'}"
"('ns-pri.nic.am.', 'am')","{'ns-cdn.amnic.net.', 'ns-pch.amnic.net.', 'ns-pri.nic.am.', 'fork.sth.dnsnode.net.', 'sns-pb.isc.org.'}"
"('fork.sth.dnsnode.net.', 'am')","{'ns-cdn.amnic.net.', 'ns-pch.amnic.net.', 'ns-pri.nic.am.', 'fork.sth.dnsnode.net.', 'sns-pb.isc.org.'}"
"('sns-pb.isc.org.', 'am')","{'ns-cdn.amnic.net.', 'ns-pch.amnic.net.', 'ns-pri.nic.am.', 'fork.sth.dnsnode.net.', 'sns-pb.isc.org.'}"
"('he1.ns.ua.', 'com.ua')","{'ba1.ns.ua.', 'sns-pb.isc.org.', 'nix.ns.ua.', 'k.ns.com.ua.', 'ho1.ns.com.ua.'}"
"('pch.ns.ua.', 'com.ua')","{'ba1.ns.ua.', 'sns-pb.isc.org.', 'nix.ns.ua.', 'k.ns.com.ua.', 'ho1.ns.com.ua.'}"
"('sns-pb.isc.org.', 'com.ua')","{'ba1.ns.ua.', 'sns-pb.isc.org.', 'nix.ns.ua.', 'k.ns.com.ua.', 'ho1.ns.com.ua.'}"
"('ho1.ns.ua.', 'com.ua')","{'ba1.ns.ua.', 'sns-pb.isc.org.', 'nix.ns.ua.', 'k.ns.com.ua.', 'ho1.ns.com.ua.'}"
"('cd1.ns.ua.', 'com.ua')","{'ba1.ns.ua.', 'sns-pb.isc.org.', 'nix.ns.ua.', 'k.ns.com.ua.', 'ho1.ns.com.ua.'}"
"('ba1.ns.ua.', 'com.ua')","{'ba1.ns.ua.', 'sns-pb.isc.org.', 'nix.ns.ua.', 'k.ns.com.ua.', 'ho1.ns.com.ua.'}"
"('nix.ns.ua.', 'com.ua')","{'ba1.ns.ua.', 'sns-pb.isc.org.', 'nix.ns.ua.', 'k.ns.com.ua.', 'ho1.ns.com.ua.'}"
"('k.ns.com.ua.', 'com.ua')","{'ba1.ns.ua.', 'sns-pb.isc.org.', 'nix.ns.ua.', 'k.ns.com.ua.', 'ho1.ns.com.ua.'}"
"('ho1.ns.com.ua.', 'com.ua')","{'ba1.ns.ua.', 'sns-pb.isc.org.', 'nix.ns.ua.', 'k.ns.com.ua.', 'ho1.ns.com.ua.'}"
"('f.root-servers.net', 'hu')","{'c.hu.', 'ns-com.nic.hu.', 'b.hu.', 'ns2.nic.fr.', 'a.hu.', 'e.hu.', 'd.hu.'}"
"('e.root-servers.net', 'hu')","{'c.hu.', 'ns-com.nic.hu.', 'b.hu.', 'ns2.nic.fr.', 'a.hu.', 'e.hu.', 'd.hu.'}"
"('k.root-servers.net', 'hu')","{'c.hu.', 'ns-com.nic.hu.', 'b.hu.', 'ns2.nic.fr.', 'a.hu.', 'e.hu.', 'd.hu.'}"
"('c.root-servers.net', 'hu')","{'c.hu.', 'ns-com.nic.hu.', 'b.hu.', 'ns2.nic.fr.', 'a.hu.', 'e.hu.', 'd.hu.'}"
"('j.root-servers.net', 'hu')","{'c.hu.', 'ns-com.nic.hu.', 'b.hu.', 'ns2.nic.fr.', 'a.hu.', 'e.hu.', 'd.hu.'}"
"('i.root-servers.net', 'hu')","{'c.hu.', 'ns-com.nic.hu.', 'b.hu.', 'ns2.nic.fr.', 'a.hu.', 'e.hu.', 'd.hu.'}"
"('b.root-servers.net', 'hu')","{'c.hu.', 'ns-com.nic.hu.', 'b.hu.', 'ns2.nic.fr.', 'a.hu.', 'e.hu.', 'd.hu.'}"
"('g.root-servers.net', 'hu')","{'c.hu.', 'ns-com.nic.hu.', 'b.hu.', 'ns2.nic.fr.', 'a.hu.', 'e.hu.', 'd.hu.'}"
"('l.root-servers.net', 'hu')","{'c.hu.', 'ns-com.nic.hu.', 'b.hu.', 'ns2.nic.fr.', 'a.hu.', 'e.hu.', 'd.hu.'}"
"('m.root-servers.net', 'hu')","{'c.hu.', 'ns-com.nic.hu.', 'b.hu.', 'ns2.nic.fr.', 'a.hu.', 'e.hu.', 'd.hu.'}"
"('a.root-servers.net', 'hu')","{'c.hu.', 'ns-com.nic.hu.', 'b.hu.', 'ns2.nic.fr.', 'a.hu.', 'e.hu.', 'd.hu.'}"
"('h.root-servers.net', 'hu')","{'c.hu.', 'ns-com.nic.hu.', 'b.hu.', 'ns2.nic.fr.', 'a.hu.', 'e.hu.', 'd.hu.'}"
"('d.root-servers.net', 'hu')","{'c.hu.', 'ns-com.nic.hu.', 'b.hu.', 'ns2.nic.fr.', 'a.hu.', 'e.hu.', 'd.hu.'}"
"('c.hu.', 'hu')","{'c.hu.', 'ns-com.nic.hu.', 'b.hu.', 'ns2.nic.fr.', 'a.hu.', 'e.hu.', 'd.hu.'}"
"('ns-com.nic.hu.', 'hu')","{'c.hu.', 'ns-com.nic.hu.', 'b.hu.', 'ns2.nic.fr.', 'a.hu.', 'e.hu.', 'd.hu.'}"
"('b.hu.', 'hu')","{'c.hu.', 'ns-com.nic.hu.', 'b.hu.', 'ns2.nic.fr.', 'a.hu.', 'e.hu.', 'd.hu.'}"
"('ns2.nic.fr.', 'hu')","{'c.hu.', 'ns-com.nic.hu.', 'b.hu.', 'ns2.nic.fr.', 'a.hu.', 'e.hu.', 'd.hu.'}"
"('a.hu.', 'hu')","{'c.hu.', 'ns-com.nic.hu.', 'b.hu.', 'ns2.nic.fr.', 'a.hu.', 'e.hu.', 'd.hu.'}"
"('e.hu.', 'hu')","{'c.hu.', 'ns-com.nic.hu.', 'b.hu.', 'ns2.nic.fr.', 'a.hu.', 'e.hu.', 'd.hu.'}"
"('d.hu.', 'hu')","{'c.hu.', 'ns-com.nic.hu.', 'b.hu.', 'ns2.nic.fr.', 'a.hu.', 'e.hu.', 'd.hu.'}"
"('f.cctld.us.', 'co.us')",{'a.cctld.us.'}
"('c.cctld.us.', 'co.us')",{'a.cctld.us.'}
"('k.cctld.us.', 'co.us')",{'a.cctld.us.'}
"('a.cctld.us.', 'co.us')",{'a.cctld.us.'}
"('e.cctld.us.', 'co.us')",{'a.cctld.us.'}
"('b.cctld.us.', 'co.us')",{'a.cctld.us.'}
"('f.root-servers.net', 'ke')","{'ns2.dns.business.', 'kenic.anycastdns.cz.', 'ns-ke.afrinic.net.', 'ns.anycast.kenic.or.ke.', 'mzizi.kenic.or.ke.'}"
"('e.root-servers.net', 'ke')","{'ns2.dns.business.', 'kenic.anycastdns.cz.', 'ns-ke.afrinic.net.', 'ns.anycast.kenic.or.ke.', 'mzizi.kenic.or.ke.'}"
"('k.root-servers.net', 'ke')","{'ns2.dns.business.', 'kenic.anycastdns.cz.', 'ns-ke.afrinic.net.', 'ns.anycast.kenic.or.ke.', 'mzizi.kenic.or.ke.'}"
"('c.root-servers.net', 'ke')","{'ns2.dns.business.', 'kenic.anycastdns.cz.', 'ns-ke.afrinic.net.', 'ns.anycast.kenic.or.ke.', 'mzizi.kenic.or.ke.'}"
"('j.root-servers.net', 'ke')","{'ns2.dns.business.', 'kenic.anycastdns.cz.', 'ns-ke.afrinic.net.', 'ns.anycast.kenic.or.ke.', 'mzizi.kenic.or.ke.'}"
"('i.root-servers.net', 'ke')","{'ns2.dns.business.', 'kenic.anycastdns.cz.', 'ns-ke.afrinic.net.', 'ns.anycast.kenic.or.ke.', 'mzizi.kenic.or.ke.'}"
"('b.root-servers.net', 'ke')","{'ns2.dns.business.', 'kenic.anycastdns.cz.', 'ns-ke.afrinic.net.', 'ns.anycast.kenic.or.ke.', 'mzizi.kenic.or.ke.'}"
"('g.root-servers.net', 'ke')","{'ns2.dns.business.', 'kenic.anycastdns.cz.', 'ns-ke.afrinic.net.', 'ns.anycast.kenic.or.ke.', 'mzizi.kenic.or.ke.'}"
"('l.root-servers.net', 'ke')","{'ns2.dns.business.', 'kenic.anycastdns.cz.', 'ns-ke.afrinic.net.', 'ns.anycast.kenic.or.ke.', 'mzizi.kenic.or.ke.'}"
"('m.root-servers.net', 'ke')","{'ns2.dns.business.', 'kenic.anycastdns.cz.', 'ns-ke.afrinic.net.', 'ns.anycast.kenic.or.ke.', 'mzizi.kenic.or.ke.'}"
"('a.root-servers.net', 'ke')","{'ns2.dns.business.', 'kenic.anycastdns.cz.', 'ns-ke.afrinic.net.', 'ns.anycast.kenic.or.ke.', 'mzizi.kenic.or.ke.'}"
"('h.root-servers.net', 'ke')","{'ns2.dns.business.', 'kenic.anycastdns.cz.', 'ns-ke.afrinic.net.', 'ns.anycast.kenic.or.ke.', 'mzizi.kenic.or.ke.'}"
"('d.root-servers.net', 'ke')","{'ns2.dns.business.', 'kenic.anycastdns.cz.', 'ns-ke.afrinic.net.', 'ns.anycast.kenic.or.ke.', 'mzizi.kenic.or.ke.'}"
"('ns2.dns.business.', 'ke')","{'ns2.dns.business.', 'kenic.anycastdns.cz.', 'ns-ke.afrinic.net.', 'ns.anycast.kenic.or.ke.', 'mzizi.kenic.or.ke.'}"
"('kenic.anycastdns.cz.', 'ke')","{'ns2.dns.business.', 'kenic.anycastdns.cz.', 'ns-ke.afrinic.net.', 'ns.anycast.kenic.or.ke.', 'mzizi.kenic.or.ke.'}"
"('ns-ke.afrinic.net.', 'ke')","{'ns2.dns.business.', 'kenic.anycastdns.cz.', 'ns-ke.afrinic.net.', 'ns.anycast.kenic.or.ke.', 'mzizi.kenic.or.ke.'}"
"('ns.anycast.kenic.or.ke.', 'ke')","{'ns2.dns.business.', 'kenic.anycastdns.cz.', 'ns-ke.afrinic.net.', 'ns.anycast.kenic.or.ke.', 'mzizi.kenic.or.ke.'}"
"('g.gtld-servers.net.', 'tumblr.com')","{'ns1.yahoo.com.', 'ns1.edgecastdns.net.', 'ns2.yahoo.com.', 'ns4.edgecastdns.net.', 'ns2.edgecastdns.net.', 'ns3.edgecastdns.net.'}"
"('a.gtld-servers.net.', 'tumblr.com')","{'ns1.yahoo.com.', 'ns1.edgecastdns.net.', 'ns2.yahoo.com.', 'ns4.edgecastdns.net.', 'ns2.edgecastdns.net.', 'ns3.edgecastdns.net.'}"
"('b.gtld-servers.net.', 'tumblr.com')","{'ns1.yahoo.com.', 'ns1.edgecastdns.net.', 'ns2.yahoo.com.', 'ns4.edgecastdns.net.', 'ns2.edgecastdns.net.', 'ns3.edgecastdns.net.'}"
"('d.gtld-servers.net.', 'tumblr.com')","{'ns1.yahoo.com.', 'ns1.edgecastdns.net.', 'ns2.yahoo.com.', 'ns4.edgecastdns.net.', 'ns2.edgecastdns.net.', 'ns3.edgecastdns.net.'}"
"('j.gtld-servers.net.', 'tumblr.com')","{'ns1.yahoo.com.', 'ns1.edgecastdns.net.', 'ns2.yahoo.com.', 'ns4.edgecastdns.net.', 'ns2.edgecastdns.net.', 'ns3.edgecastdns.net.'}"
"('l.gtld-servers.net.', 'tumblr.com')","{'ns1.yahoo.com.', 'ns1.edgecastdns.net.', 'ns2.yahoo.com.', 'ns4.edgecastdns.net.', 'ns2.edgecastdns.net.', 'ns3.edgecastdns.net.'}"
"('k.gtld-servers.net.', 'tumblr.com')","{'ns1.yahoo.com.', 'ns1.edgecastdns.net.', 'ns2.yahoo.com.', 'ns4.edgecastdns.net.', 'ns2.edgecastdns.net.', 'ns3.edgecastdns.net.'}"
"('i.gtld-servers.net.', 'tumblr.com')","{'ns1.yahoo.com.', 'ns1.edgecastdns.net.', 'ns2.yahoo.com.', 'ns4.edgecastdns.net.', 'ns2.edgecastdns.net.', 'ns3.edgecastdns.net.'}"
"('e.gtld-servers.net.', 'tumblr.com')","{'ns1.yahoo.com.', 'ns1.edgecastdns.net.', 'ns2.yahoo.com.', 'ns4.edgecastdns.net.', 'ns2.edgecastdns.net.', 'ns3.edgecastdns.net.'}"
"('m.gtld-servers.net.', 'tumblr.com')","{'ns1.yahoo.com.', 'ns1.edgecastdns.net.', 'ns2.yahoo.com.', 'ns4.edgecastdns.net.', 'ns2.edgecastdns.net.', 'ns3.edgecastdns.net.'}"
"('h.gtld-servers.net.', 'tumblr.com')","{'ns1.yahoo.com.', 'ns1.edgecastdns.net.', 'ns2.yahoo.com.', 'ns4.edgecastdns.net.', 'ns2.edgecastdns.net.', 'ns3.edgecastdns.net.'}"
"('f.gtld-servers.net.', 'tumblr.com')","{'ns1.yahoo.com.', 'ns1.edgecastdns.net.', 'ns2.yahoo.com.', 'ns4.edgecastdns.net.', 'ns2.edgecastdns.net.', 'ns3.edgecastdns.net.'}"
"('c.gtld-servers.net.', 'tumblr.com')","{'ns1.yahoo.com.', 'ns1.edgecastdns.net.', 'ns2.yahoo.com.', 'ns4.edgecastdns.net.', 'ns2.edgecastdns.net.', 'ns3.edgecastdns.net.'}"
"('ns1.yahoo.com.', 'tumblr.com')","{'ns1.yahoo.com.', 'ns1.edgecastdns.net.', 'ns2.yahoo.com.', 'ns4.edgecastdns.net.', 'ns2.edgecastdns.net.', 'ns3.edgecastdns.net.'}"
"('ns1.edgecastdns.net.', 'tumblr.com')","{'ns1.yahoo.com.', 'ns1.edgecastdns.net.', 'ns2.yahoo.com.', 'ns4.edgecastdns.net.', 'ns2.edgecastdns.net.', 'ns3.edgecastdns.net.'}"
"('ns2.yahoo.com.', 'tumblr.com')","{'ns1.yahoo.com.', 'ns1.edgecastdns.net.', 'ns2.yahoo.com.', 'ns4.edgecastdns.net.', 'ns2.edgecastdns.net.', 'ns3.edgecastdns.net.'}"
"('ns4.edgecastdns.net.', 'tumblr.com')","{'ns1.yahoo.com.', 'ns1.edgecastdns.net.', 'ns2.yahoo.com.', 'ns4.edgecastdns.net.', 'ns2.edgecastdns.net.', 'ns3.edgecastdns.net.'}"
"('ns2.edgecastdns.net.', 'tumblr.com')","{'ns1.yahoo.com.', 'ns1.edgecastdns.net.', 'ns2.yahoo.com.', 'ns4.edgecastdns.net.', 'ns2.edgecastdns.net.', 'ns3.edgecastdns.net.'}"
"('ns3.edgecastdns.net.', 'tumblr.com')","{'ns1.yahoo.com.', 'ns1.edgecastdns.net.', 'ns2.yahoo.com.', 'ns4.edgecastdns.net.', 'ns2.edgecastdns.net.', 'ns3.edgecastdns.net.'}"
"('ns2.yahoo.com.', 'media.tumblr.com')","{'edge2.gycs.b.yahoodns.net.', 'yf2.yahoo.com.', 'yf1.yahoo.com.', 'yf3.a1.b.yahoo.net.', 'yf4.a1.b.yahoo.net.'}"
"('ns4.edgecastdns.net.', 'media.tumblr.com')",{'edge2.gycs.b.yahoodns.net.'}
"('ns1.yahoo.com.', 'media.tumblr.com')","{'edge2.gycs.b.yahoodns.net.', 'yf2.yahoo.com.', 'yf1.yahoo.com.', 'yf3.a1.b.yahoo.net.', 'yf4.a1.b.yahoo.net.'}"
"('ns1.edgecastdns.net.', 'media.tumblr.com')",{'edge2.gycs.b.yahoodns.net.'}
"('ns2.edgecastdns.net.', 'media.tumblr.com')",{'edge2.gycs.b.yahoodns.net.'}
"('ns3.edgecastdns.net.', 'media.tumblr.com')",{'edge2.gycs.b.yahoodns.net.'}
"('yf2.yahoo.com.', 'media.tumblr.com')",set()
"('yf1.yahoo.com.', 'media.tumblr.com')",set()
"('f.root-servers.net', 'nu')","{'a.ns.nu.', 'c.ns.nu.', 'y.ns.nu.', 'd.ns.nu.', 'z.ns.nu.', 'b.ns.nu.'}"
"('e.root-servers.net', 'nu')","{'a.ns.nu.', 'c.ns.nu.', 'y.ns.nu.', 'd.ns.nu.', 'z.ns.nu.', 'b.ns.nu.'}"
"('k.root-servers.net', 'nu')","{'a.ns.nu.', 'c.ns.nu.', 'y.ns.nu.', 'd.ns.nu.', 'z.ns.nu.', 'b.ns.nu.'}"
"('c.root-servers.net', 'nu')","{'a.ns.nu.', 'c.ns.nu.', 'y.ns.nu.', 'd.ns.nu.', 'z.ns.nu.', 'b.ns.nu.'}"
"('j.root-servers.net', 'nu')","{'a.ns.nu.', 'c.ns.nu.', 'y.ns.nu.', 'd.ns.nu.', 'z.ns.nu.', 'b.ns.nu.'}"
"('i.root-servers.net', 'nu')","{'a.ns.nu.', 'c.ns.nu.', 'y.ns.nu.', 'd.ns.nu.', 'z.ns.nu.', 'b.ns.nu.'}"
"('b.root-servers.net', 'nu')","{'a.ns.nu.', 'c.ns.nu.', 'y.ns.nu.', 'd.ns.nu.', 'z.ns.nu.', 'b.ns.nu.'}"
"('g.root-servers.net', 'nu')","{'a.ns.nu.', 'c.ns.nu.', 'y.ns.nu.', 'd.ns.nu.', 'z.ns.nu.', 'b.ns.nu.'}"
"('l.root-servers.net', 'nu')","{'a.ns.nu.', 'c.ns.nu.', 'y.ns.nu.', 'd.ns.nu.', 'z.ns.nu.', 'b.ns.nu.'}"
"('m.root-servers.net', 'nu')","{'a.ns.nu.', 'c.ns.nu.', 'y.ns.nu.', 'd.ns.nu.', 'z.ns.nu.', 'b.ns.nu.'}"
"('a.root-servers.net', 'nu')","{'a.ns.nu.', 'c.ns.nu.', 'y.ns.nu.', 'd.ns.nu.', 'z.ns.nu.', 'b.ns.nu.'}"
"('h.root-servers.net', 'nu')","{'a.ns.nu.', 'c.ns.nu.', 'y.ns.nu.', 'd.ns.nu.', 'z.ns.nu.', 'b.ns.nu.'}"
"('d.root-servers.net', 'nu')","{'a.ns.nu.', 'c.ns.nu.', 'y.ns.nu.', 'd.ns.nu.', 'z.ns.nu.', 'b.ns.nu.'}"
"('a.ns.nu.', 'nu')","{'a.ns.nu.', 'c.ns.nu.', 'y.ns.nu.', 'd.ns.nu.', 'z.ns.nu.', 'b.ns.nu.'}"
"('c.ns.nu.', 'nu')","{'a.ns.nu.', 'c.ns.nu.', 'y.ns.nu.', 'd.ns.nu.', 'z.ns.nu.', 'b.ns.nu.'}"
"('y.ns.nu.', 'nu')","{'a.ns.nu.', 'c.ns.nu.', 'y.ns.nu.', 'd.ns.nu.', 'z.ns.nu.', 'b.ns.nu.'}"
"('d.ns.nu.', 'nu')","{'a.ns.nu.', 'c.ns.nu.', 'y.ns.nu.', 'd.ns.nu.', 'z.ns.nu.', 'b.ns.nu.'}"
"('z.ns.nu.', 'nu')","{'a.ns.nu.', 'c.ns.nu.', 'y.ns.nu.', 'd.ns.nu.', 'z.ns.nu.', 'b.ns.nu.'}"
"('b.ns.nu.', 'nu')","{'a.ns.nu.', 'c.ns.nu.', 'y.ns.nu.', 'd.ns.nu.', 'z.ns.nu.', 'b.ns.nu.'}"
"('g.gtld-servers.net.', 'fbcdn.net')","{'b.ns.facebook.com.', 'a.ns.facebook.com.'}"
"('a.gtld-servers.net.', 'fbcdn.net')","{'b.ns.facebook.com.', 'a.ns.facebook.com.'}"
"('b.gtld-servers.net.', 'fbcdn.net')","{'b.ns.facebook.com.', 'a.ns.facebook.com.'}"
"('d.gtld-servers.net.', 'fbcdn.net')","{'b.ns.facebook.com.', 'a.ns.facebook.com.'}"
"('j.gtld-servers.net.', 'fbcdn.net')","{'b.ns.facebook.com.', 'a.ns.facebook.com.'}"
"('l.gtld-servers.net.', 'fbcdn.net')","{'b.ns.facebook.com.', 'a.ns.facebook.com.'}"
"('k.gtld-servers.net.', 'fbcdn.net')","{'b.ns.facebook.com.', 'a.ns.facebook.com.'}"
"('i.gtld-servers.net.', 'fbcdn.net')","{'b.ns.facebook.com.', 'a.ns.facebook.com.'}"
"('e.gtld-servers.net.', 'fbcdn.net')","{'b.ns.facebook.com.', 'a.ns.facebook.com.'}"
"('m.gtld-servers.net.', 'fbcdn.net')","{'b.ns.facebook.com.', 'a.ns.facebook.com.'}"
"('h.gtld-servers.net.', 'fbcdn.net')","{'b.ns.facebook.com.', 'a.ns.facebook.com.'}"
"('f.gtld-servers.net.', 'fbcdn.net')","{'b.ns.facebook.com.', 'a.ns.facebook.com.'}"
"('c.gtld-servers.net.', 'fbcdn.net')","{'b.ns.facebook.com.', 'a.ns.facebook.com.'}"
"('b.ns.facebook.com.', 'fbcdn.net')","{'b.ns.facebook.com.', 'a.ns.facebook.com.'}"
"('a.ns.facebook.com.', 'fbcdn.net')","{'b.ns.facebook.com.', 'a.ns.facebook.com.'}"
"('b.ns.facebook.com.', 'xx.fbcdn.net')","{'b.ns.xx.fbcdn.net.', 'a.ns.xx.fbcdn.net.'}"
"('a.ns.facebook.com.', 'xx.fbcdn.net')","{'b.ns.xx.fbcdn.net.', 'a.ns.xx.fbcdn.net.'}"
"('b.ns.xx.fbcdn.net.', 'xx.fbcdn.net')","{'b.ns.xx.fbcdn.net.', 'a.ns.xx.fbcdn.net.'}"
"('a.ns.xx.fbcdn.net.', 'xx.fbcdn.net')","{'b.ns.xx.fbcdn.net.', 'a.ns.xx.fbcdn.net.'}"
"('f.root-servers.net', 'il')","{'ns1.ns.il.', 'ns3.ns.il.', 'lookup.iucc.ac.il.', 'nsa.ns.il.', 'ilns.ilan.net.il.', 'nse.ns.il.', 'nsb.ns.il.', 'sns-pb.isc.org.', 'ns2.ns.il.'}"
"('e.root-servers.net', 'il')","{'ns1.ns.il.', 'ns3.ns.il.', 'lookup.iucc.ac.il.', 'nsa.ns.il.', 'ilns.ilan.net.il.', 'nse.ns.il.', 'nsb.ns.il.', 'sns-pb.isc.org.', 'ns2.ns.il.'}"
"('k.root-servers.net', 'il')","{'ns1.ns.il.', 'ns3.ns.il.', 'lookup.iucc.ac.il.', 'nsa.ns.il.', 'ilns.ilan.net.il.', 'nse.ns.il.', 'nsb.ns.il.', 'sns-pb.isc.org.', 'ns2.ns.il.'}"
"('c.root-servers.net', 'il')","{'ns1.ns.il.', 'ns3.ns.il.', 'lookup.iucc.ac.il.', 'nsa.ns.il.', 'ilns.ilan.net.il.', 'nse.ns.il.', 'nsb.ns.il.', 'sns-pb.isc.org.', 'ns2.ns.il.'}"
"('j.root-servers.net', 'il')","{'ns1.ns.il.', 'ns3.ns.il.', 'lookup.iucc.ac.il.', 'nsa.ns.il.', 'ilns.ilan.net.il.', 'nse.ns.il.', 'nsb.ns.il.', 'sns-pb.isc.org.', 'ns2.ns.il.'}"
"('i.root-servers.net', 'il')","{'ns1.ns.il.', 'ns3.ns.il.', 'lookup.iucc.ac.il.', 'ilns.ilan.net.il.', 'nsa.ns.il.', 'nse.ns.il.', 'nsb.ns.il.', 'sns-pb.isc.org.', 'ns2.ns.il.'}"
"('b.root-servers.net', 'il')","{'ns1.ns.il.', 'ns3.ns.il.', 'lookup.iucc.ac.il.', 'ilns.ilan.net.il.', 'nsa.ns.il.', 'nse.ns.il.', 'nsb.ns.il.', 'sns-pb.isc.org.', 'ns2.ns.il.'}"
"('g.root-servers.net', 'il')","{'ns1.ns.il.', 'ns3.ns.il.', 'lookup.iucc.ac.il.', 'ilns.ilan.net.il.', 'nsa.ns.il.', 'nse.ns.il.', 'nsb.ns.il.', 'sns-pb.isc.org.', 'ns2.ns.il.'}"
"('l.root-servers.net', 'il')","{'ns1.ns.il.', 'ns3.ns.il.', 'lookup.iucc.ac.il.', 'nsa.ns.il.', 'ilns.ilan.net.il.', 'nse.ns.il.', 'nsb.ns.il.', 'sns-pb.isc.org.', 'ns2.ns.il.'}"
"('m.root-servers.net', 'il')","{'ns1.ns.il.', 'ns3.ns.il.', 'lookup.iucc.ac.il.', 'nsa.ns.il.', 'ilns.ilan.net.il.', 'nse.ns.il.', 'nsb.ns.il.', 'sns-pb.isc.org.', 'ns2.ns.il.'}"
"('a.root-servers.net', 'il')","{'ns1.ns.il.', 'ns3.ns.il.', 'lookup.iucc.ac.il.', 'nsa.ns.il.', 'ilns.ilan.net.il.', 'nse.ns.il.', 'nsb.ns.il.', 'sns-pb.isc.org.', 'ns2.ns.il.'}"
"('h.root-servers.net', 'il')","{'ns1.ns.il.', 'ns3.ns.il.', 'lookup.iucc.ac.il.', 'nsa.ns.il.', 'ilns.ilan.net.il.', 'nse.ns.il.', 'nsb.ns.il.', 'sns-pb.isc.org.', 'ns2.ns.il.'}"
