"(Server Name, Domain)",Servers known in domain 
"('b.root-servers.net', 'top')","{'d.zdnscloud.com.', 'c.zdnscloud.com.', 'j.zdnscloud.com.', 'a.zdnscloud.com.', 'b.zdnscloud.com.', 'i.zdnscloud.com.', 'f.zdnscloud.com.', 'g.zdnscloud.com.'}"
"('j.root-servers.net', 'top')","{'d.zdnscloud.com.', 'c.zdnscloud.com.', 'j.zdnscloud.com.', 'a.zdnscloud.com.', 'b.zdnscloud.com.', 'i.zdnscloud.com.', 'f.zdnscloud.com.', 'g.zdnscloud.com.'}"
"('g.root-servers.net', 'top')","{'d.zdnscloud.com.', 'c.zdnscloud.com.', 'j.zdnscloud.com.', 'a.zdnscloud.com.', 'b.zdnscloud.com.', 'i.zdnscloud.com.', 'f.zdnscloud.com.', 'g.zdnscloud.com.'}"
"('e.root-servers.net', 'top')","{'d.zdnscloud.com.', 'c.zdnscloud.com.', 'j.zdnscloud.com.', 'a.zdnscloud.com.', 'b.zdnscloud.com.', 'i.zdnscloud.com.', 'f.zdnscloud.com.', 'g.zdnscloud.com.'}"
"('c.root-servers.net', 'top')","{'d.zdnscloud.com.', 'c.zdnscloud.com.', 'j.zdnscloud.com.', 'a.zdnscloud.com.', 'b.zdnscloud.com.', 'i.zdnscloud.com.', 'f.zdnscloud.com.', 'g.zdnscloud.com.'}"
"('m.root-servers.net', 'top')","{'d.zdnscloud.com.', 'c.zdnscloud.com.', 'j.zdnscloud.com.', 'a.zdnscloud.com.', 'b.zdnscloud.com.', 'i.zdnscloud.com.', 'f.zdnscloud.com.', 'g.zdnscloud.com.'}"
"('d.zdnscloud.com.', 'top')","{'d.zdnscloud.com.', 'c.zdnscloud.com.', 'j.zdnscloud.com.', 'a.zdnscloud.com.', 'b.zdnscloud.com.', 'i.zdnscloud.com.', 'f.zdnscloud.com.', 'g.zdnscloud.com.'}"
"('c.zdnscloud.com.', 'top')","{'d.zdnscloud.com.', 'c.zdnscloud.com.', 'j.zdnscloud.com.', 'a.zdnscloud.com.', 'b.zdnscloud.com.', 'i.zdnscloud.com.', 'f.zdnscloud.com.', 'g.zdnscloud.com.'}"
"('a.zdnscloud.com.', 'top')","{'d.zdnscloud.com.', 'c.zdnscloud.com.', 'j.zdnscloud.com.', 'a.zdnscloud.com.', 'b.zdnscloud.com.', 'i.zdnscloud.com.', 'f.zdnscloud.com.', 'g.zdnscloud.com.'}"
"('b.zdnscloud.com.', 'top')","{'d.zdnscloud.com.', 'c.zdnscloud.com.', 'j.zdnscloud.com.', 'a.zdnscloud.com.', 'b.zdnscloud.com.', 'i.zdnscloud.com.', 'f.zdnscloud.com.', 'g.zdnscloud.com.'}"
"('f.zdnscloud.com.', 'top')","{'d.zdnscloud.com.', 'c.zdnscloud.com.', 'j.zdnscloud.com.', 'a.zdnscloud.com.', 'b.zdnscloud.com.', 'i.zdnscloud.com.', 'f.zdnscloud.com.', 'g.zdnscloud.com.'}"
"('g.zdnscloud.com.', 'top')","{'d.zdnscloud.com.', 'c.zdnscloud.com.', 'j.zdnscloud.com.', 'a.zdnscloud.com.', 'b.zdnscloud.com.', 'i.zdnscloud.com.', 'f.zdnscloud.com.', 'g.zdnscloud.com.'}"
"('a0.org.afilias-nst.info.', 'wikimedia.org')","{'ns0.wikimedia.org.', 'ns2.wikimedia.org.', 'ns1.wikimedia.org.'}"
"('c0.org.afilias-nst.info.', 'wikimedia.org')","{'ns0.wikimedia.org.', 'ns2.wikimedia.org.', 'ns1.wikimedia.org.'}"
"('d0.org.afilias-nst.org.', 'wikimedia.org')","{'ns0.wikimedia.org.', 'ns2.wikimedia.org.', 'ns1.wikimedia.org.'}"
"('b2.org.afilias-nst.org.', 'wikimedia.org')","{'ns0.wikimedia.org.', 'ns2.wikimedia.org.', 'ns1.wikimedia.org.'}"
"('a2.org.afilias-nst.info.', 'wikimedia.org')","{'ns0.wikimedia.org.', 'ns2.wikimedia.org.', 'ns1.wikimedia.org.'}"
"('b0.org.afilias-nst.org.', 'wikimedia.org')","{'ns0.wikimedia.org.', 'ns2.wikimedia.org.', 'ns1.wikimedia.org.'}"
"('ns0.wikimedia.org.', 'wikimedia.org')","{'ns0.wikimedia.org.', 'ns2.wikimedia.org.', 'ns1.wikimedia.org.'}"
"('ns2.wikimedia.org.', 'wikimedia.org')","{'ns0.wikimedia.org.', 'ns2.wikimedia.org.', 'ns1.wikimedia.org.'}"
"('ns1.wikimedia.org.', 'wikimedia.org')","{'ns0.wikimedia.org.', 'ns2.wikimedia.org.', 'ns1.wikimedia.org.'}"
"('d.root-servers.net', 'vu')","{'rip.psg.com.', 'anytld.apnic.net.', 'ns1-cctld.vunic.vu.', 'fork.sth.dnsnode.net.', 'santo.vanuatu.com.vu.', 'ns2-cctld.vunic.vu.', 'efate.vanuatu.com.vu.'}"
"('k.root-servers.net', 'vu')","{'rip.psg.com.', 'anytld.apnic.net.', 'ns1-cctld.vunic.vu.', 'fork.sth.dnsnode.net.', 'efate.vanuatu.com.vu.', 'santo.vanuatu.com.vu.', 'ns2-cctld.vunic.vu.'}"
"('i.root-servers.net', 'vu')","{'rip.psg.com.', 'anytld.apnic.net.', 'ns1-cctld.vunic.vu.', 'fork.sth.dnsnode.net.', 'santo.vanuatu.com.vu.', 'ns2-cctld.vunic.vu.', 'efate.vanuatu.com.vu.'}"
"('a.root-servers.net', 'vu')","{'rip.psg.com.', 'anytld.apnic.net.', 'ns1-cctld.vunic.vu.', 'fork.sth.dnsnode.net.', 'efate.vanuatu.com.vu.', 'santo.vanuatu.com.vu.', 'ns2-cctld.vunic.vu.'}"
"('h.root-servers.net', 'vu')","{'rip.psg.com.', 'anytld.apnic.net.', 'ns1-cctld.vunic.vu.', 'fork.sth.dnsnode.net.', 'santo.vanuatu.com.vu.', 'ns2-cctld.vunic.vu.', 'efate.vanuatu.com.vu.'}"
"('f.root-servers.net', 'vu')","{'rip.psg.com.', 'anytld.apnic.net.', 'ns1-cctld.vunic.vu.', 'fork.sth.dnsnode.net.', 'santo.vanuatu.com.vu.', 'ns2-cctld.vunic.vu.', 'efate.vanuatu.com.vu.'}"
"('l.root-servers.net', 'vu')","{'rip.psg.com.', 'anytld.apnic.net.', 'ns1-cctld.vunic.vu.', 'fork.sth.dnsnode.net.', 'santo.vanuatu.com.vu.', 'ns2-cctld.vunic.vu.', 'efate.vanuatu.com.vu.'}"
"('b.root-servers.net', 'vu')","{'rip.psg.com.', 'anytld.apnic.net.', 'ns1-cctld.vunic.vu.', 'fork.sth.dnsnode.net.', 'santo.vanuatu.com.vu.', 'ns2-cctld.vunic.vu.', 'efate.vanuatu.com.vu.'}"
"('j.root-servers.net', 'vu')","{'rip.psg.com.', 'anytld.apnic.net.', 'ns1-cctld.vunic.vu.', 'fork.sth.dnsnode.net.', 'santo.vanuatu.com.vu.', 'ns2-cctld.vunic.vu.', 'efate.vanuatu.com.vu.'}"
"('g.root-servers.net', 'vu')","{'rip.psg.com.', 'anytld.apnic.net.', 'ns1-cctld.vunic.vu.', 'fork.sth.dnsnode.net.', 'santo.vanuatu.com.vu.', 'ns2-cctld.vunic.vu.', 'efate.vanuatu.com.vu.'}"
"('e.root-servers.net', 'vu')","{'rip.psg.com.', 'anytld.apnic.net.', 'ns1-cctld.vunic.vu.', 'fork.sth.dnsnode.net.', 'santo.vanuatu.com.vu.', 'ns2-cctld.vunic.vu.', 'efate.vanuatu.com.vu.'}"
"('c.root-servers.net', 'vu')","{'rip.psg.com.', 'anytld.apnic.net.', 'ns1-cctld.vunic.vu.', 'fork.sth.dnsnode.net.', 'santo.vanuatu.com.vu.', 'ns2-cctld.vunic.vu.', 'efate.vanuatu.com.vu.'}"
"('m.root-servers.net', 'vu')","{'rip.psg.com.', 'anytld.apnic.net.', 'ns1-cctld.vunic.vu.', 'fork.sth.dnsnode.net.', 'efate.vanuatu.com.vu.', 'santo.vanuatu.com.vu.', 'ns2-cctld.vunic.vu.'}"
"('rip.psg.com.', 'vu')","{'rip.psg.com.', 'ns1-cctld.vunic.vu.', 'anytld.apnic.net.', 'ns2-cctld.vunic.vu.'}"
"('anytld.apnic.net.', 'vu')","{'rip.psg.com.', 'ns1-cctld.vunic.vu.', 'anytld.apnic.net.', 'ns2-cctld.vunic.vu.'}"
"('ns1-cctld.vunic.vu.', 'vu')","{'rip.psg.com.', 'ns1-cctld.vunic.vu.', 'anytld.apnic.net.', 'ns2-cctld.vunic.vu.'}"
"('fork.sth.dnsnode.net.', 'vu')","{'rip.psg.com.', 'ns1-cctld.vunic.vu.', 'anytld.apnic.net.', 'ns2-cctld.vunic.vu.'}"
"('efate.vanuatu.com.vu.', 'vu')","{'rip.psg.com.', 'ns1-cctld.vunic.vu.', 'anytld.apnic.net.', 'ns2-cctld.vunic.vu.'}"
"('santo.vanuatu.com.vu.', 'vu')","{'rip.psg.com.', 'ns1-cctld.vunic.vu.', 'anytld.apnic.net.', 'ns2-cctld.vunic.vu.'}"
"('ns2-cctld.vunic.vu.', 'vu')","{'rip.psg.com.', 'ns1-cctld.vunic.vu.', 'anytld.apnic.net.', 'ns2-cctld.vunic.vu.'}"
"('d.root-servers.net', 'paris')","{'h.ext.nic.fr.', 'f.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.'}"
"('k.root-servers.net', 'paris')","{'h.ext.nic.fr.', 'f.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.'}"
"('i.root-servers.net', 'paris')","{'f.ext.nic.fr.', 'h.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.'}"
"('a.root-servers.net', 'paris')","{'h.ext.nic.fr.', 'f.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.'}"
"('h.root-servers.net', 'paris')","{'h.ext.nic.fr.', 'f.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.'}"
"('f.root-servers.net', 'paris')","{'h.ext.nic.fr.', 'f.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.'}"
"('l.root-servers.net', 'paris')","{'h.ext.nic.fr.', 'f.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.'}"
"('b.root-servers.net', 'paris')","{'f.ext.nic.fr.', 'h.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.'}"
"('j.root-servers.net', 'paris')","{'h.ext.nic.fr.', 'f.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.'}"
"('g.root-servers.net', 'paris')","{'f.ext.nic.fr.', 'h.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.'}"
"('e.root-servers.net', 'paris')","{'h.ext.nic.fr.', 'f.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.'}"
"('c.root-servers.net', 'paris')","{'f.ext.nic.fr.', 'h.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.'}"
"('m.root-servers.net', 'paris')","{'f.ext.nic.fr.', 'h.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.'}"
"('h.ext.nic.fr.', 'paris')","{'h.ext.nic.fr.', 'f.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.', 'a.nic.fr.'}"
"('f.ext.nic.fr.', 'paris')","{'h.ext.nic.fr.', 'f.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.'}"
"('g.ext.nic.fr.', 'paris')","{'f.ext.nic.fr.', 'h.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.'}"
"('d.nic.fr.', 'paris')","{'h.ext.nic.fr.', 'f.ext.nic.fr.', 'g.ext.nic.fr.', 'd.nic.fr.'}"
"('d.root-servers.net', 'ms')","{'ns.cocca.fr.', 'ns.coccaregistry.org.', 'ms-ns.anycast.pch.net.'}"
"('k.root-servers.net', 'ms')","{'ms-ns.anycast.pch.net.', 'ns.coccaregistry.org.', 'ns.cocca.fr.'}"
"('i.root-servers.net', 'ms')","{'ms-ns.anycast.pch.net.', 'ns.coccaregistry.org.', 'ns.cocca.fr.'}"
"('a.root-servers.net', 'ms')","{'ns.coccaregistry.org.', 'ms-ns.anycast.pch.net.', 'ns.cocca.fr.'}"
"('h.root-servers.net', 'ms')","{'ns.cocca.fr.', 'ns.coccaregistry.org.', 'ms-ns.anycast.pch.net.'}"
"('f.root-servers.net', 'ms')","{'ns.cocca.fr.', 'ns.coccaregistry.org.', 'ms-ns.anycast.pch.net.'}"
"('l.root-servers.net', 'ms')","{'ns.cocca.fr.', 'ns.coccaregistry.org.', 'ms-ns.anycast.pch.net.'}"
"('b.root-servers.net', 'ms')","{'ns.cocca.fr.', 'ns.coccaregistry.org.', 'ms-ns.anycast.pch.net.'}"
"('j.root-servers.net', 'ms')","{'ns.cocca.fr.', 'ns.coccaregistry.org.', 'ms-ns.anycast.pch.net.'}"
"('g.root-servers.net', 'ms')","{'ns.cocca.fr.', 'ns.coccaregistry.org.', 'ms-ns.anycast.pch.net.'}"
"('e.root-servers.net', 'ms')","{'ns.cocca.fr.', 'ns.coccaregistry.org.', 'ms-ns.anycast.pch.net.'}"
"('c.root-servers.net', 'ms')","{'ns.cocca.fr.', 'ns.coccaregistry.org.', 'ms-ns.anycast.pch.net.'}"
"('m.root-servers.net', 'ms')","{'ms-ns.anycast.pch.net.', 'ns.coccaregistry.org.', 'ns.cocca.fr.'}"
"('ns.cocca.fr.', 'ms')","{'ms-ns.anycast.pch.net.', 'ns.coccaregistry.org.', 'ns.cocca.fr.'}"
"('ns.coccaregistry.org.', 'ms')","{'ms-ns.anycast.pch.net.', 'ns.coccaregistry.org.', 'ns.cocca.fr.'}"
"('ms-ns.anycast.pch.net.', 'ms')","{'ns.cocca.fr.', 'ns.coccaregistry.org.', 'ms-ns.anycast.pch.net.'}"
"('d.root-servers.net', 'cd')","{'sabela.saix.net.', 'ns-root-1.scpt-network.com.', 'igubu.saix.net.', 'sangoma.saix.net.', 'ns-root-5.scpt-network.com.', 'ns-root-2.scpt-network.com.'}"
"('k.root-servers.net', 'cd')","{'sabela.saix.net.', 'ns-root-1.scpt-network.com.', 'igubu.saix.net.', 'sangoma.saix.net.', 'ns-root-5.scpt-network.com.', 'ns-root-2.scpt-network.com.'}"
"('i.root-servers.net', 'cd')","{'sabela.saix.net.', 'ns-root-1.scpt-network.com.', 'igubu.saix.net.', 'sangoma.saix.net.', 'ns-root-5.scpt-network.com.', 'ns-root-2.scpt-network.com.'}"
"('a.root-servers.net', 'cd')","{'sabela.saix.net.', 'ns-root-1.scpt-network.com.', 'igubu.saix.net.', 'sangoma.saix.net.', 'ns-root-5.scpt-network.com.', 'ns-root-2.scpt-network.com.'}"
"('h.root-servers.net', 'cd')","{'sabela.saix.net.', 'ns-root-1.scpt-network.com.', 'igubu.saix.net.', 'sangoma.saix.net.', 'ns-root-5.scpt-network.com.', 'ns-root-2.scpt-network.com.'}"
"('f.root-servers.net', 'cd')","{'sabela.saix.net.', 'ns-root-1.scpt-network.com.', 'igubu.saix.net.', 'sangoma.saix.net.', 'ns-root-5.scpt-network.com.', 'ns-root-2.scpt-network.com.'}"
"('l.root-servers.net', 'cd')","{'sabela.saix.net.', 'ns-root-1.scpt-network.com.', 'igubu.saix.net.', 'sangoma.saix.net.', 'ns-root-5.scpt-network.com.', 'ns-root-2.scpt-network.com.'}"
"('b.root-servers.net', 'cd')","{'sabela.saix.net.', 'ns-root-1.scpt-network.com.', 'igubu.saix.net.', 'sangoma.saix.net.', 'ns-root-5.scpt-network.com.', 'ns-root-2.scpt-network.com.'}"
"('j.root-servers.net', 'cd')","{'sabela.saix.net.', 'ns-root-1.scpt-network.com.', 'igubu.saix.net.', 'sangoma.saix.net.', 'ns-root-5.scpt-network.com.', 'ns-root-2.scpt-network.com.'}"
"('g.root-servers.net', 'cd')","{'sabela.saix.net.', 'ns-root-1.scpt-network.com.', 'igubu.saix.net.', 'sangoma.saix.net.', 'ns-root-5.scpt-network.com.', 'ns-root-2.scpt-network.com.'}"
"('e.root-servers.net', 'cd')","{'sabela.saix.net.', 'ns-root-1.scpt-network.com.', 'igubu.saix.net.', 'sangoma.saix.net.', 'ns-root-5.scpt-network.com.', 'ns-root-2.scpt-network.com.'}"
"('c.root-servers.net', 'cd')","{'sabela.saix.net.', 'ns-root-1.scpt-network.com.', 'igubu.saix.net.', 'sangoma.saix.net.', 'ns-root-5.scpt-network.com.', 'ns-root-2.scpt-network.com.'}"
"('m.root-servers.net', 'cd')","{'sabela.saix.net.', 'ns-root-1.scpt-network.com.', 'igubu.saix.net.', 'sangoma.saix.net.', 'ns-root-5.scpt-network.com.', 'ns-root-2.scpt-network.com.'}"
"('sabela.saix.net.', 'cd')","{'sabela.saix.net.', 'ns-root-1.scpt-network.com.', 'igubu.saix.net.', 'sangoma.saix.net.', 'ns-root-5.scpt-network.com.', 'ns-root-2.scpt-network.com.'}"
"('ns-root-1.scpt-network.com.', 'cd')","{'sabela.saix.net.', 'ns-root-1.scpt-network.com.', 'igubu.saix.net.', 'sangoma.saix.net.', 'ns-root-5.scpt-network.com.', 'ns-root-2.scpt-network.com.'}"
"('igubu.saix.net.', 'cd')","{'sabela.saix.net.', 'ns-root-1.scpt-network.com.', 'igubu.saix.net.', 'sangoma.saix.net.', 'ns-root-5.scpt-network.com.', 'ns-root-2.scpt-network.com.'}"
"('sangoma.saix.net.', 'cd')","{'sabela.saix.net.', 'ns-root-1.scpt-network.com.', 'igubu.saix.net.', 'sangoma.saix.net.', 'ns-root-5.scpt-network.com.', 'ns-root-2.scpt-network.com.'}"
"('ns-root-5.scpt-network.com.', 'cd')","{'sabela.saix.net.', 'ns-root-1.scpt-network.com.', 'igubu.saix.net.', 'sangoma.saix.net.', 'ns-root-5.scpt-network.com.', 'ns-root-2.scpt-network.com.'}"
"('ns-root-2.scpt-network.com.', 'cd')","{'sabela.saix.net.', 'ns-root-1.scpt-network.com.', 'igubu.saix.net.', 'sangoma.saix.net.', 'ns-root-5.scpt-network.com.', 'ns-root-2.scpt-network.com.'}"
"('q.au.', 'net.au')","{'s.au.', 'q.au.', 't.au.', 'r.au.'}"
"('s.au.', 'net.au')","{'s.au.', 'q.au.', 't.au.', 'r.au.'}"
"('t.au.', 'net.au')","{'s.au.', 'q.au.', 't.au.', 'r.au.'}"
"('r.au.', 'net.au')","{'s.au.', 'q.au.', 't.au.', 'r.au.'}"
"('b.au.', 'net.au')","{'s.au.', 'q.au.', 't.au.', 'r.au.'}"
"('c.au.', 'net.au')","{'s.au.', 'q.au.', 't.au.', 'r.au.'}"
"('a.au.', 'net.au')","{'s.au.', 'q.au.', 't.au.', 'r.au.'}"
"('u.au.', 'net.au')","{'s.au.', 'q.au.', 't.au.', 'r.au.'}"
"('v.au.', 'net.au')","{'s.au.', 'q.au.', 't.au.', 'r.au.'}"
"('d.au.', 'net.au')","{'s.au.', 'q.au.', 't.au.', 'r.au.'}"
"('e.gtld-servers.net.', 'justhost.com')","{'ns3.p13.dynect.net.', 'ns1.p13.dynect.net.', 'ns4.p13.dynect.net.', 'ns2.p13.dynect.net.'}"
"('b.gtld-servers.net.', 'justhost.com')","{'ns3.p13.dynect.net.', 'ns1.p13.dynect.net.', 'ns4.p13.dynect.net.', 'ns2.p13.dynect.net.'}"
"('a.gtld-servers.net.', 'justhost.com')","{'ns3.p13.dynect.net.', 'ns1.p13.dynect.net.', 'ns4.p13.dynect.net.', 'ns2.p13.dynect.net.'}"
"('j.gtld-servers.net.', 'justhost.com')","{'ns3.p13.dynect.net.', 'ns1.p13.dynect.net.', 'ns4.p13.dynect.net.', 'ns2.p13.dynect.net.'}"
"('f.gtld-servers.net.', 'justhost.com')","{'ns3.p13.dynect.net.', 'ns1.p13.dynect.net.', 'ns4.p13.dynect.net.', 'ns2.p13.dynect.net.'}"
"('i.gtld-servers.net.', 'justhost.com')","{'ns3.p13.dynect.net.', 'ns1.p13.dynect.net.', 'ns4.p13.dynect.net.', 'ns2.p13.dynect.net.'}"
"('m.gtld-servers.net.', 'justhost.com')","{'ns3.p13.dynect.net.', 'ns1.p13.dynect.net.', 'ns4.p13.dynect.net.', 'ns2.p13.dynect.net.'}"
"('h.gtld-servers.net.', 'justhost.com')","{'ns3.p13.dynect.net.', 'ns1.p13.dynect.net.', 'ns4.p13.dynect.net.', 'ns2.p13.dynect.net.'}"
"('l.gtld-servers.net.', 'justhost.com')","{'ns3.p13.dynect.net.', 'ns1.p13.dynect.net.', 'ns4.p13.dynect.net.', 'ns2.p13.dynect.net.'}"
"('c.gtld-servers.net.', 'justhost.com')","{'ns3.p13.dynect.net.', 'ns1.p13.dynect.net.', 'ns4.p13.dynect.net.', 'ns2.p13.dynect.net.'}"
"('d.gtld-servers.net.', 'justhost.com')","{'ns3.p13.dynect.net.', 'ns1.p13.dynect.net.', 'ns4.p13.dynect.net.', 'ns2.p13.dynect.net.'}"
"('k.gtld-servers.net.', 'justhost.com')","{'ns3.p13.dynect.net.', 'ns1.p13.dynect.net.', 'ns4.p13.dynect.net.', 'ns2.p13.dynect.net.'}"
"('g.gtld-servers.net.', 'justhost.com')","{'ns3.p13.dynect.net.', 'ns1.p13.dynect.net.', 'ns4.p13.dynect.net.', 'ns2.p13.dynect.net.'}"
"('ns3.p13.dynect.net.', 'justhost.com')","{'ns3.p13.dynect.net.', 'ns1.p13.dynect.net.', 'ns2.p13.dynect.net.', 'ns4.p13.dynect.net.'}"
"('ns1.p13.dynect.net.', 'justhost.com')","{'ns3.p13.dynect.net.', 'ns1.p13.dynect.net.', 'ns4.p13.dynect.net.', 'ns2.p13.dynect.net.'}"
"('ns2.p13.dynect.net.', 'justhost.com')","{'ns3.p13.dynect.net.', 'ns1.p13.dynect.net.', 'ns2.p13.dynect.net.', 'ns4.p13.dynect.net.'}"
"('ns4.p13.dynect.net.', 'justhost.com')","{'ns3.p13.dynect.net.', 'ns1.p13.dynect.net.', 'ns4.p13.dynect.net.', 'ns2.p13.dynect.net.'}"
"('d.root-servers.net', 'cash')","{'demand.delta.aridns.net.au.', 'demand.alpha.aridns.net.au.', 'demand.beta.aridns.net.au.', 'demand.gamma.aridns.net.au.'}"
"('k.root-servers.net', 'cash')","{'demand.delta.aridns.net.au.', 'demand.alpha.aridns.net.au.', 'demand.beta.aridns.net.au.', 'demand.gamma.aridns.net.au.'}"
"('i.root-servers.net', 'cash')","{'demand.delta.aridns.net.au.', 'demand.alpha.aridns.net.au.', 'demand.beta.aridns.net.au.', 'demand.gamma.aridns.net.au.'}"
"('a.root-servers.net', 'cash')","{'demand.delta.aridns.net.au.', 'demand.alpha.aridns.net.au.', 'demand.beta.aridns.net.au.', 'demand.gamma.aridns.net.au.'}"
"('h.root-servers.net', 'cash')","{'demand.delta.aridns.net.au.', 'demand.alpha.aridns.net.au.', 'demand.beta.aridns.net.au.', 'demand.gamma.aridns.net.au.'}"
"('f.root-servers.net', 'cash')","{'demand.delta.aridns.net.au.', 'demand.alpha.aridns.net.au.', 'demand.beta.aridns.net.au.', 'demand.gamma.aridns.net.au.'}"
"('l.root-servers.net', 'cash')","{'demand.delta.aridns.net.au.', 'demand.alpha.aridns.net.au.', 'demand.beta.aridns.net.au.', 'demand.gamma.aridns.net.au.'}"
"('b.root-servers.net', 'cash')","{'demand.delta.aridns.net.au.', 'demand.alpha.aridns.net.au.', 'demand.beta.aridns.net.au.', 'demand.gamma.aridns.net.au.'}"
"('j.root-servers.net', 'cash')","{'demand.delta.aridns.net.au.', 'demand.alpha.aridns.net.au.', 'demand.beta.aridns.net.au.', 'demand.gamma.aridns.net.au.'}"
"('g.root-servers.net', 'cash')","{'demand.delta.aridns.net.au.', 'demand.alpha.aridns.net.au.', 'demand.beta.aridns.net.au.', 'demand.gamma.aridns.net.au.'}"
"('e.root-servers.net', 'cash')","{'demand.delta.aridns.net.au.', 'demand.alpha.aridns.net.au.', 'demand.beta.aridns.net.au.', 'demand.gamma.aridns.net.au.'}"
"('c.root-servers.net', 'cash')","{'demand.delta.aridns.net.au.', 'demand.alpha.aridns.net.au.', 'demand.beta.aridns.net.au.', 'demand.gamma.aridns.net.au.'}"
"('m.root-servers.net', 'cash')","{'demand.delta.aridns.net.au.', 'demand.alpha.aridns.net.au.', 'demand.beta.aridns.net.au.', 'demand.gamma.aridns.net.au.'}"
"('demand.delta.aridns.net.au.', 'cash')","{'demand.delta.aridns.net.au.', 'demand.alpha.aridns.net.au.', 'demand.beta.aridns.net.au.', 'demand.gamma.aridns.net.au.'}"
"('demand.alpha.aridns.net.au.', 'cash')","{'demand.delta.aridns.net.au.', 'demand.alpha.aridns.net.au.', 'demand.beta.aridns.net.au.', 'demand.gamma.aridns.net.au.'}"
"('demand.beta.aridns.net.au.', 'cash')","{'demand.delta.aridns.net.au.', 'demand.alpha.aridns.net.au.', 'demand.beta.aridns.net.au.', 'demand.gamma.aridns.net.au.'}"
"('demand.gamma.aridns.net.au.', 'cash')","{'demand.delta.aridns.net.au.', 'demand.alpha.aridns.net.au.', 'demand.beta.aridns.net.au.', 'demand.gamma.aridns.net.au.'}"
"('ns2.cuhk.edu.hk.', 'edu.ph')",set()
"('ph.communitydns.net.', 'edu.ph')","{'gomez.ph.net.', 'gabriela.ph.net.', 'ph.wegen-energy.com.'}"
"('sns-pb.isc.org.', 'edu.ph')","{'gomez.ph.net.', 'gabriela.ph.net.', 'ph.wegen-energy.com.'}"
"('ns4.apnic.net.', 'edu.ph')","{'gomez.ph.net.', 'gabriela.ph.net.', 'ph.wegen-energy.com.'}"
"('1.ns.ph.', 'edu.ph')","{'gomez.ph.net.', 'gabriela.ph.net.', 'ph.wegen-energy.com.'}"
"('cd1.ns.ua.', 'edu.ua')","{'sns-pb.isc.org.', 'ho1.ns.edu.ua.', 'deneb.dfn.de.', 'ba1.ns.ua.', 'nix.ns.ua.'}"
"('sns-pb.isc.org.', 'edu.ua')","{'sns-pb.isc.org.', 'ho1.ns.edu.ua.', 'deneb.dfn.de.', 'ba1.ns.ua.', 'nix.ns.ua.'}"
"('ho1.ns.ua.', 'edu.ua')","{'sns-pb.isc.org.', 'ho1.ns.edu.ua.', 'deneb.dfn.de.', 'ba1.ns.ua.', 'nix.ns.ua.'}"
"('he1.ns.ua.', 'edu.ua')","{'sns-pb.isc.org.', 'ho1.ns.edu.ua.', 'deneb.dfn.de.', 'ba1.ns.ua.', 'nix.ns.ua.'}"
"('pch.ns.ua.', 'edu.ua')","{'sns-pb.isc.org.', 'ho1.ns.edu.ua.', 'deneb.dfn.de.', 'ba1.ns.ua.', 'nix.ns.ua.'}"
"('ho1.ns.edu.ua.', 'edu.ua')","{'sns-pb.isc.org.', 'ho1.ns.edu.ua.', 'deneb.dfn.de.', 'ba1.ns.ua.', 'nix.ns.ua.'}"
"('ba1.ns.ua.', 'edu.ua')","{'sns-pb.isc.org.', 'ho1.ns.edu.ua.', 'deneb.dfn.de.', 'ba1.ns.ua.', 'nix.ns.ua.'}"
"('nix.ns.ua.', 'edu.ua')","{'sns-pb.isc.org.', 'ho1.ns.edu.ua.', 'deneb.dfn.de.', 'ba1.ns.ua.', 'nix.ns.ua.'}"
"('ns2.switch.ch.', 'edu.ar')","{'ns2.switch.ch.', 'noc.uncu.edu.ar.', 'a.riu.edu.ar.', 'unlp.unlp.edu.ar.', 'b.riu.edu.ar.', 'ns1.uba.ar.'}"
"('ar.cctld.authdns.ripe.net.', 'edu.ar')","{'ns2.switch.ch.', 'noc.uncu.edu.ar.', 'a.riu.edu.ar.', 'unlp.unlp.edu.ar.', 'b.riu.edu.ar.', 'ns1.uba.ar.'}"
"('e.dns.ar.', 'edu.ar')","{'ns2.switch.ch.', 'noc.uncu.edu.ar.', 'unlp.unlp.edu.ar.', 'a.riu.edu.ar.', 'b.riu.edu.ar.', 'ns1.uba.ar.'}"
