"(Server Name, Domain)",Servers known in domain 
"('b.root-servers.net', 'travel')","{'f.gtld.travel.', 'a.gtld.travel.', 'e.gtld.travel.', 'b.gtld.travel.', 'd.gtld.travel.', 'c.gtld.travel.'}"
"('j.root-servers.net', 'travel')","{'f.gtld.travel.', 'a.gtld.travel.', 'e.gtld.travel.', 'b.gtld.travel.', 'd.gtld.travel.', 'c.gtld.travel.'}"
"('k.root-servers.net', 'travel')","{'f.gtld.travel.', 'a.gtld.travel.', 'e.gtld.travel.', 'b.gtld.travel.', 'd.gtld.travel.', 'c.gtld.travel.'}"
"('l.root-servers.net', 'travel')","{'f.gtld.travel.', 'a.gtld.travel.', 'e.gtld.travel.', 'b.gtld.travel.', 'd.gtld.travel.', 'c.gtld.travel.'}"
"('h.root-servers.net', 'travel')","{'f.gtld.travel.', 'a.gtld.travel.', 'e.gtld.travel.', 'b.gtld.travel.', 'd.gtld.travel.', 'c.gtld.travel.'}"
"('f.root-servers.net', 'travel')","{'f.gtld.travel.', 'a.gtld.travel.', 'e.gtld.travel.', 'b.gtld.travel.', 'd.gtld.travel.', 'c.gtld.travel.'}"
"('m.root-servers.net', 'travel')","{'f.gtld.travel.', 'a.gtld.travel.', 'e.gtld.travel.', 'b.gtld.travel.', 'd.gtld.travel.', 'c.gtld.travel.'}"
"('c.root-servers.net', 'travel')","{'f.gtld.travel.', 'a.gtld.travel.', 'e.gtld.travel.', 'b.gtld.travel.', 'd.gtld.travel.', 'c.gtld.travel.'}"
"('a.root-servers.net', 'travel')","{'f.gtld.travel.', 'a.gtld.travel.', 'e.gtld.travel.', 'b.gtld.travel.', 'd.gtld.travel.', 'c.gtld.travel.'}"
"('f.gtld.travel.', 'travel')","{'f.gtld.travel.', 'a.gtld.travel.', 'e.gtld.travel.', 'b.gtld.travel.', 'd.gtld.travel.', 'c.gtld.travel.'}"
"('a.gtld.travel.', 'travel')","{'f.gtld.travel.', 'a.gtld.travel.', 'e.gtld.travel.', 'b.gtld.travel.', 'd.gtld.travel.', 'c.gtld.travel.'}"
"('e.gtld.travel.', 'travel')","{'f.gtld.travel.', 'a.gtld.travel.', 'e.gtld.travel.', 'b.gtld.travel.', 'd.gtld.travel.', 'c.gtld.travel.'}"
"('b.gtld.travel.', 'travel')","{'f.gtld.travel.', 'a.gtld.travel.', 'e.gtld.travel.', 'b.gtld.travel.', 'd.gtld.travel.', 'c.gtld.travel.'}"
"('d.gtld.travel.', 'travel')","{'f.gtld.travel.', 'a.gtld.travel.', 'e.gtld.travel.', 'b.gtld.travel.', 'd.gtld.travel.', 'c.gtld.travel.'}"
"('c.gtld.travel.', 'travel')","{'f.gtld.travel.', 'a.gtld.travel.', 'e.gtld.travel.', 'b.gtld.travel.', 'd.gtld.travel.', 'c.gtld.travel.'}"
"('g.root-servers.net', 'kz')","{'ns.nic.kz.', 'ns1.nic.kz.'}"
"('e.root-servers.net', 'kz')","{'ns.nic.kz.', 'ns1.nic.kz.'}"
"('d.root-servers.net', 'kz')","{'ns.nic.kz.', 'ns1.nic.kz.'}"
"('i.root-servers.net', 'kz')","{'ns.nic.kz.', 'ns1.nic.kz.'}"
"('b.root-servers.net', 'kz')","{'ns.nic.kz.', 'ns1.nic.kz.'}"
"('j.root-servers.net', 'kz')","{'ns.nic.kz.', 'ns1.nic.kz.'}"
"('k.root-servers.net', 'kz')","{'ns.nic.kz.', 'ns1.nic.kz.'}"
"('l.root-servers.net', 'kz')","{'ns.nic.kz.', 'ns1.nic.kz.'}"
"('h.root-servers.net', 'kz')","{'ns.nic.kz.', 'ns1.nic.kz.'}"
"('f.root-servers.net', 'kz')","{'ns.nic.kz.', 'ns1.nic.kz.'}"
"('m.root-servers.net', 'kz')","{'ns.nic.kz.', 'ns1.nic.kz.'}"
"('c.root-servers.net', 'kz')","{'ns.nic.kz.', 'ns1.nic.kz.'}"
"('a.root-servers.net', 'kz')","{'ns.nic.kz.', 'ns1.nic.kz.'}"
"('ns.nic.kz.', 'kz')","{'ns.nic.kz.', 'ns1.nic.kz.'}"
"('ns1.nic.kz.', 'kz')","{'ns.nic.kz.', 'ns1.nic.kz.'}"
"('a.gtld-servers.net.', '163.com')","{'ns2.166.com.', 'ns6.nease.net.', 'ns5.nease.net.', 'ns1.nease.net.', 'ns3.nease.net.', 'ns4.nease.net.', 'ns8.166.com.'}"
"('k.gtld-servers.net.', '163.com')","{'ns2.166.com.', 'ns6.nease.net.', 'ns5.nease.net.', 'ns1.nease.net.', 'ns3.nease.net.', 'ns4.nease.net.', 'ns8.166.com.'}"
"('f.gtld-servers.net.', '163.com')","{'ns2.166.com.', 'ns6.nease.net.', 'ns5.nease.net.', 'ns1.nease.net.', 'ns3.nease.net.', 'ns4.nease.net.', 'ns8.166.com.'}"
"('h.gtld-servers.net.', '163.com')","{'ns2.166.com.', 'ns6.nease.net.', 'ns5.nease.net.', 'ns1.nease.net.', 'ns3.nease.net.', 'ns4.nease.net.', 'ns8.166.com.'}"
"('b.gtld-servers.net.', '163.com')","{'ns2.166.com.', 'ns6.nease.net.', 'ns5.nease.net.', 'ns1.nease.net.', 'ns3.nease.net.', 'ns4.nease.net.', 'ns8.166.com.'}"
"('g.gtld-servers.net.', '163.com')","{'ns2.166.com.', 'ns6.nease.net.', 'ns5.nease.net.', 'ns1.nease.net.', 'ns3.nease.net.', 'ns4.nease.net.', 'ns8.166.com.'}"
"('m.gtld-servers.net.', '163.com')","{'ns2.166.com.', 'ns6.nease.net.', 'ns5.nease.net.', 'ns1.nease.net.', 'ns3.nease.net.', 'ns4.nease.net.', 'ns8.166.com.'}"
"('d.gtld-servers.net.', '163.com')","{'ns2.166.com.', 'ns6.nease.net.', 'ns5.nease.net.', 'ns1.nease.net.', 'ns3.nease.net.', 'ns4.nease.net.', 'ns8.166.com.'}"
"('e.gtld-servers.net.', '163.com')","{'ns2.166.com.', 'ns6.nease.net.', 'ns5.nease.net.', 'ns1.nease.net.', 'ns3.nease.net.', 'ns4.nease.net.', 'ns8.166.com.'}"
"('i.gtld-servers.net.', '163.com')","{'ns2.166.com.', 'ns6.nease.net.', 'ns5.nease.net.', 'ns1.nease.net.', 'ns3.nease.net.', 'ns4.nease.net.', 'ns8.166.com.'}"
"('c.gtld-servers.net.', '163.com')","{'ns2.166.com.', 'ns6.nease.net.', 'ns5.nease.net.', 'ns1.nease.net.', 'ns3.nease.net.', 'ns4.nease.net.', 'ns8.166.com.'}"
"('l.gtld-servers.net.', '163.com')","{'ns2.166.com.', 'ns6.nease.net.', 'ns5.nease.net.', 'ns1.nease.net.', 'ns3.nease.net.', 'ns4.nease.net.', 'ns8.166.com.'}"
"('j.gtld-servers.net.', '163.com')","{'ns2.166.com.', 'ns6.nease.net.', 'ns5.nease.net.', 'ns1.nease.net.', 'ns3.nease.net.', 'ns4.nease.net.', 'ns8.166.com.'}"
"('ns2.166.com.', '163.com')","{'ns2.166.com.', 'ns6.nease.net.', 'ns5.nease.net.', 'ns1.nease.net.', 'ns3.nease.net.', 'ns4.nease.net.', 'ns8.166.com.'}"
"('ns6.nease.net.', '163.com')","{'ns2.166.com.', 'ns6.nease.net.', 'ns5.nease.net.', 'ns1.nease.net.', 'ns3.nease.net.', 'ns4.nease.net.', 'ns8.166.com.'}"
"('ns1.nease.net.', '163.com')","{'ns2.166.com.', 'ns6.nease.net.', 'ns5.nease.net.', 'ns1.nease.net.', 'ns3.nease.net.', 'ns4.nease.net.', 'ns8.166.com.'}"
"('ns3.nease.net.', '163.com')","{'ns2.166.com.', 'ns6.nease.net.', 'ns5.nease.net.', 'ns1.nease.net.', 'ns3.nease.net.', 'ns4.nease.net.', 'ns8.166.com.'}"
"('ns4.nease.net.', '163.com')","{'ns2.166.com.', 'ns6.nease.net.', 'ns5.nease.net.', 'ns1.nease.net.', 'ns3.nease.net.', 'ns4.nease.net.', 'ns8.166.com.'}"
"('ns8.166.com.', '163.com')","{'ns2.166.com.', 'ns6.nease.net.', 'ns5.nease.net.', 'ns1.nease.net.', 'ns3.nease.net.', 'ns4.nease.net.', 'ns8.166.com.'}"
"('g.root-servers.net', 'sn')","{'ns1.sonatel.sn.', 'ns-sn.nic.fr.', 'ns.ucad.sn.', 'sn.cctld.authdns.ripe.net.', 'censvrns0001.ird.fr.'}"
"('e.root-servers.net', 'sn')","{'ns1.sonatel.sn.', 'ns-sn.nic.fr.', 'ns.ucad.sn.', 'sn.cctld.authdns.ripe.net.', 'censvrns0001.ird.fr.'}"
"('d.root-servers.net', 'sn')","{'ns1.sonatel.sn.', 'ns-sn.nic.fr.', 'ns.ucad.sn.', 'sn.cctld.authdns.ripe.net.', 'censvrns0001.ird.fr.'}"
"('i.root-servers.net', 'sn')","{'ns1.sonatel.sn.', 'ns-sn.nic.fr.', 'ns.ucad.sn.', 'sn.cctld.authdns.ripe.net.', 'censvrns0001.ird.fr.'}"
"('b.root-servers.net', 'sn')","{'ns1.sonatel.sn.', 'ns-sn.nic.fr.', 'ns.ucad.sn.', 'sn.cctld.authdns.ripe.net.', 'censvrns0001.ird.fr.'}"
"('j.root-servers.net', 'sn')","{'ns1.sonatel.sn.', 'ns-sn.nic.fr.', 'ns.ucad.sn.', 'sn.cctld.authdns.ripe.net.', 'censvrns0001.ird.fr.'}"
"('k.root-servers.net', 'sn')","{'ns1.sonatel.sn.', 'ns-sn.nic.fr.', 'ns.ucad.sn.', 'sn.cctld.authdns.ripe.net.', 'censvrns0001.ird.fr.'}"
"('l.root-servers.net', 'sn')","{'ns1.sonatel.sn.', 'ns-sn.nic.fr.', 'ns.ucad.sn.', 'sn.cctld.authdns.ripe.net.', 'censvrns0001.ird.fr.'}"
"('h.root-servers.net', 'sn')","{'ns1.sonatel.sn.', 'ns-sn.nic.fr.', 'ns.ucad.sn.', 'sn.cctld.authdns.ripe.net.', 'censvrns0001.ird.fr.'}"
"('f.root-servers.net', 'sn')","{'ns1.sonatel.sn.', 'ns-sn.nic.fr.', 'ns.ucad.sn.', 'sn.cctld.authdns.ripe.net.', 'censvrns0001.ird.fr.'}"
"('m.root-servers.net', 'sn')","{'ns1.sonatel.sn.', 'ns-sn.nic.fr.', 'ns.ucad.sn.', 'sn.cctld.authdns.ripe.net.', 'censvrns0001.ird.fr.'}"
"('c.root-servers.net', 'sn')","{'ns1.sonatel.sn.', 'ns-sn.nic.fr.', 'ns.ucad.sn.', 'sn.cctld.authdns.ripe.net.', 'censvrns0001.ird.fr.'}"
"('a.root-servers.net', 'sn')","{'ns1.sonatel.sn.', 'ns-sn.nic.fr.', 'ns.ucad.sn.', 'sn.cctld.authdns.ripe.net.', 'censvrns0001.ird.fr.'}"
"('ns1.sonatel.sn.', 'sn')","{'ns1.sonatel.sn.', 'ns-sn.nic.fr.', 'ns.ucad.sn.', 'sn.cctld.authdns.ripe.net.', 'censvrns0001.ird.fr.'}"
"('ns-sn.nic.fr.', 'sn')","{'ns1.sonatel.sn.', 'ns-sn.nic.fr.', 'ns.ucad.sn.', 'sn.cctld.authdns.ripe.net.', 'censvrns0001.ird.fr.'}"
"('ns.ucad.sn.', 'sn')","{'ns1.sonatel.sn.', 'ns-sn.nic.fr.', 'ns.ucad.sn.', 'sn.cctld.authdns.ripe.net.', 'censvrns0001.ird.fr.'}"
"('sn.cctld.authdns.ripe.net.', 'sn')","{'ns1.sonatel.sn.', 'ns-sn.nic.fr.', 'ns.ucad.sn.', 'sn.cctld.authdns.ripe.net.', 'censvrns0001.ird.fr.'}"
"('censvrns0001.ird.fr.', 'sn')","{'ns1.sonatel.sn.', 'ns-sn.nic.fr.', 'ns.ucad.sn.', 'sn.cctld.authdns.ripe.net.', 'censvrns0001.ird.fr.'}"
"('c.dns.ar.', 'com.ar')","{'a.dns.ar.', 'b.dns.ar.', 'c.dns.ar.', 'ns2.switch.ch.', 'e.dns.ar.'}"
"('ns2.switch.ch.', 'com.ar')","{'a.dns.ar.', 'b.dns.ar.', 'c.dns.ar.', 'ns2.switch.ch.', 'e.dns.ar.'}"
"('e.dns.ar.', 'com.ar')","{'a.dns.ar.', 'b.dns.ar.', 'c.dns.ar.', 'ns2.switch.ch.', 'e.dns.ar.'}"
"('a.dns.ar.', 'com.ar')","{'a.dns.ar.', 'b.dns.ar.', 'c.dns.ar.', 'ns2.switch.ch.', 'e.dns.ar.'}"
"('b.dns.ar.', 'com.ar')","{'a.dns.ar.', 'b.dns.ar.', 'c.dns.ar.', 'ns2.switch.ch.', 'e.dns.ar.'}"
"('ar.cctld.authdns.ripe.net.', 'com.ar')","{'a.dns.ar.', 'b.dns.ar.', 'c.dns.ar.', 'ns2.switch.ch.', 'e.dns.ar.'}"
"('g.root-servers.net', 'int')","{'z.iana-servers.net.', 'x.iana-servers.net.', 'y.iana-servers.net.', 'ns.uu.net.', 'sec2.authdns.ripe.net.', 'ns0.ja.net.'}"
"('e.root-servers.net', 'int')","{'z.iana-servers.net.', 'x.iana-servers.net.', 'y.iana-servers.net.', 'ns.uu.net.', 'sec2.authdns.ripe.net.', 'ns0.ja.net.'}"
"('d.root-servers.net', 'int')","{'z.iana-servers.net.', 'x.iana-servers.net.', 'y.iana-servers.net.', 'ns.uu.net.', 'sec2.authdns.ripe.net.', 'ns0.ja.net.'}"
"('i.root-servers.net', 'int')","{'z.iana-servers.net.', 'x.iana-servers.net.', 'y.iana-servers.net.', 'ns.uu.net.', 'sec2.authdns.ripe.net.', 'ns0.ja.net.'}"
"('b.root-servers.net', 'int')","{'z.iana-servers.net.', 'x.iana-servers.net.', 'y.iana-servers.net.', 'ns.uu.net.', 'sec2.authdns.ripe.net.', 'ns0.ja.net.'}"
"('j.root-servers.net', 'int')","{'z.iana-servers.net.', 'x.iana-servers.net.', 'y.iana-servers.net.', 'ns.uu.net.', 'sec2.authdns.ripe.net.', 'ns0.ja.net.'}"
"('k.root-servers.net', 'int')","{'z.iana-servers.net.', 'x.iana-servers.net.', 'y.iana-servers.net.', 'ns.uu.net.', 'sec2.authdns.ripe.net.', 'ns0.ja.net.'}"
"('l.root-servers.net', 'int')","{'z.iana-servers.net.', 'x.iana-servers.net.', 'y.iana-servers.net.', 'ns.uu.net.', 'sec2.authdns.ripe.net.', 'ns0.ja.net.'}"
"('h.root-servers.net', 'int')","{'z.iana-servers.net.', 'x.iana-servers.net.', 'y.iana-servers.net.', 'ns.uu.net.', 'sec2.authdns.ripe.net.', 'ns0.ja.net.'}"
"('f.root-servers.net', 'int')","{'z.iana-servers.net.', 'x.iana-servers.net.', 'y.iana-servers.net.', 'ns.uu.net.', 'sec2.authdns.ripe.net.', 'ns0.ja.net.'}"
"('m.root-servers.net', 'int')","{'z.iana-servers.net.', 'x.iana-servers.net.', 'y.iana-servers.net.', 'ns.uu.net.', 'sec2.authdns.ripe.net.', 'ns0.ja.net.'}"
"('c.root-servers.net', 'int')","{'z.iana-servers.net.', 'y.iana-servers.net.', 'x.iana-servers.net.', 'ns.uu.net.', 'sec2.authdns.ripe.net.', 'ns0.ja.net.'}"
"('a.root-servers.net', 'int')","{'z.iana-servers.net.', 'x.iana-servers.net.', 'y.iana-servers.net.', 'ns.uu.net.', 'sec2.authdns.ripe.net.', 'ns0.ja.net.'}"
"('z.iana-servers.net.', 'int')","{'z.iana-servers.net.', 'x.iana-servers.net.', 'y.iana-servers.net.', 'ns.uu.net.', 'sec2.authdns.ripe.net.', 'ns0.ja.net.'}"
"('x.iana-servers.net.', 'int')","{'z.iana-servers.net.', 'x.iana-servers.net.', 'y.iana-servers.net.', 'ns.uu.net.', 'sec2.authdns.ripe.net.', 'ns0.ja.net.'}"
"('y.iana-servers.net.', 'int')","{'z.iana-servers.net.', 'x.iana-servers.net.', 'y.iana-servers.net.', 'ns.uu.net.', 'sec2.authdns.ripe.net.', 'ns0.ja.net.'}"
"('ns.uu.net.', 'int')","{'z.iana-servers.net.', 'x.iana-servers.net.', 'y.iana-servers.net.', 'ns.uu.net.', 'sec2.authdns.ripe.net.', 'ns0.ja.net.'}"
"('sec2.authdns.ripe.net.', 'int')","{'z.iana-servers.net.', 'y.iana-servers.net.', 'x.iana-servers.net.', 'ns.uu.net.', 'sec2.authdns.ripe.net.', 'ns0.ja.net.'}"
"('ns0.ja.net.', 'int')","{'z.iana-servers.net.', 'x.iana-servers.net.', 'y.iana-servers.net.', 'ns.uu.net.', 'sec2.authdns.ripe.net.', 'ns0.ja.net.'}"
"('g.root-servers.net', 'bz')","{'b0.cctld.afilias-nst.org.', 'd0.cctld.afilias-nst.org.', 'c0.cctld.afilias-nst.info.', 'a0.cctld.afilias-nst.info.', 'b2.cctld.afilias-nst.org.', 'a2.cctld.afilias-nst.info.'}"
"('e.root-servers.net', 'bz')","{'b0.cctld.afilias-nst.org.', 'd0.cctld.afilias-nst.org.', 'c0.cctld.afilias-nst.info.', 'a0.cctld.afilias-nst.info.', 'b2.cctld.afilias-nst.org.', 'a2.cctld.afilias-nst.info.'}"
"('d.root-servers.net', 'bz')","{'b0.cctld.afilias-nst.org.', 'd0.cctld.afilias-nst.org.', 'c0.cctld.afilias-nst.info.', 'a0.cctld.afilias-nst.info.', 'b2.cctld.afilias-nst.org.', 'a2.cctld.afilias-nst.info.'}"
"('i.root-servers.net', 'bz')","{'b0.cctld.afilias-nst.org.', 'd0.cctld.afilias-nst.org.', 'c0.cctld.afilias-nst.info.', 'a0.cctld.afilias-nst.info.', 'b2.cctld.afilias-nst.org.', 'a2.cctld.afilias-nst.info.'}"
"('b.root-servers.net', 'bz')","{'b0.cctld.afilias-nst.org.', 'd0.cctld.afilias-nst.org.', 'c0.cctld.afilias-nst.info.', 'a0.cctld.afilias-nst.info.', 'b2.cctld.afilias-nst.org.', 'a2.cctld.afilias-nst.info.'}"
"('j.root-servers.net', 'bz')","{'b0.cctld.afilias-nst.org.', 'd0.cctld.afilias-nst.org.', 'c0.cctld.afilias-nst.info.', 'a0.cctld.afilias-nst.info.', 'b2.cctld.afilias-nst.org.', 'a2.cctld.afilias-nst.info.'}"
"('k.root-servers.net', 'bz')","{'b0.cctld.afilias-nst.org.', 'd0.cctld.afilias-nst.org.', 'c0.cctld.afilias-nst.info.', 'a0.cctld.afilias-nst.info.', 'b2.cctld.afilias-nst.org.', 'a2.cctld.afilias-nst.info.'}"
"('l.root-servers.net', 'bz')","{'b0.cctld.afilias-nst.org.', 'd0.cctld.afilias-nst.org.', 'c0.cctld.afilias-nst.info.', 'a0.cctld.afilias-nst.info.', 'b2.cctld.afilias-nst.org.', 'a2.cctld.afilias-nst.info.'}"
"('h.root-servers.net', 'bz')","{'b0.cctld.afilias-nst.org.', 'd0.cctld.afilias-nst.org.', 'c0.cctld.afilias-nst.info.', 'a0.cctld.afilias-nst.info.', 'b2.cctld.afilias-nst.org.', 'a2.cctld.afilias-nst.info.'}"
"('f.root-servers.net', 'bz')","{'b0.cctld.afilias-nst.org.', 'd0.cctld.afilias-nst.org.', 'c0.cctld.afilias-nst.info.', 'a0.cctld.afilias-nst.info.', 'b2.cctld.afilias-nst.org.', 'a2.cctld.afilias-nst.info.'}"
"('m.root-servers.net', 'bz')","{'b0.cctld.afilias-nst.org.', 'd0.cctld.afilias-nst.org.', 'c0.cctld.afilias-nst.info.', 'a0.cctld.afilias-nst.info.', 'b2.cctld.afilias-nst.org.', 'a2.cctld.afilias-nst.info.'}"
"('c.root-servers.net', 'bz')","{'b0.cctld.afilias-nst.org.', 'd0.cctld.afilias-nst.org.', 'c0.cctld.afilias-nst.info.', 'a0.cctld.afilias-nst.info.', 'b2.cctld.afilias-nst.org.', 'a2.cctld.afilias-nst.info.'}"
"('a.root-servers.net', 'bz')","{'b0.cctld.afilias-nst.org.', 'd0.cctld.afilias-nst.org.', 'c0.cctld.afilias-nst.info.', 'a0.cctld.afilias-nst.info.', 'b2.cctld.afilias-nst.org.', 'a2.cctld.afilias-nst.info.'}"
"('b0.cctld.afilias-nst.org.', 'bz')","{'b0.cctld.afilias-nst.org.', 'd0.cctld.afilias-nst.org.', 'c0.cctld.afilias-nst.info.', 'a0.cctld.afilias-nst.info.', 'b2.cctld.afilias-nst.org.', 'a2.cctld.afilias-nst.info.'}"
"('d0.cctld.afilias-nst.org.', 'bz')","{'b0.cctld.afilias-nst.org.', 'd0.cctld.afilias-nst.org.', 'c0.cctld.afilias-nst.info.', 'a0.cctld.afilias-nst.info.', 'b2.cctld.afilias-nst.org.', 'a2.cctld.afilias-nst.info.'}"
"('c0.cctld.afilias-nst.info.', 'bz')","{'b0.cctld.afilias-nst.org.', 'd0.cctld.afilias-nst.org.', 'c0.cctld.afilias-nst.info.', 'a0.cctld.afilias-nst.info.', 'b2.cctld.afilias-nst.org.', 'a2.cctld.afilias-nst.info.'}"
"('a0.cctld.afilias-nst.info.', 'bz')","{'b0.cctld.afilias-nst.org.', 'd0.cctld.afilias-nst.org.', 'c0.cctld.afilias-nst.info.', 'a0.cctld.afilias-nst.info.', 'b2.cctld.afilias-nst.org.', 'a2.cctld.afilias-nst.info.'}"
"('b2.cctld.afilias-nst.org.', 'bz')","{'b0.cctld.afilias-nst.org.', 'd0.cctld.afilias-nst.org.', 'c0.cctld.afilias-nst.info.', 'a0.cctld.afilias-nst.info.', 'b2.cctld.afilias-nst.org.', 'a2.cctld.afilias-nst.info.'}"
"('a2.cctld.afilias-nst.info.', 'bz')","{'b0.cctld.afilias-nst.org.', 'd0.cctld.afilias-nst.org.', 'c0.cctld.afilias-nst.info.', 'a0.cctld.afilias-nst.info.', 'b2.cctld.afilias-nst.org.', 'a2.cctld.afilias-nst.info.'}"
"('g.root-servers.net', 'sx')","{'ns2.ns.sx.', 'ns1.ns.sx.'}"
"('e.root-servers.net', 'sx')","{'ns2.ns.sx.', 'ns1.ns.sx.'}"
"('d.root-servers.net', 'sx')","{'ns2.ns.sx.', 'ns1.ns.sx.'}"
"('i.root-servers.net', 'sx')","{'ns2.ns.sx.', 'ns1.ns.sx.'}"
"('b.root-servers.net', 'sx')","{'ns2.ns.sx.', 'ns1.ns.sx.'}"
"('j.root-servers.net', 'sx')","{'ns2.ns.sx.', 'ns1.ns.sx.'}"
"('k.root-servers.net', 'sx')","{'ns2.ns.sx.', 'ns1.ns.sx.'}"
"('l.root-servers.net', 'sx')","{'ns2.ns.sx.', 'ns1.ns.sx.'}"
"('h.root-servers.net', 'sx')","{'ns2.ns.sx.', 'ns1.ns.sx.'}"
"('f.root-servers.net', 'sx')","{'ns2.ns.sx.', 'ns1.ns.sx.'}"
"('m.root-servers.net', 'sx')","{'ns2.ns.sx.', 'ns1.ns.sx.'}"
"('c.root-servers.net', 'sx')","{'ns2.ns.sx.', 'ns1.ns.sx.'}"
"('a.root-servers.net', 'sx')","{'ns2.ns.sx.', 'ns1.ns.sx.'}"
"('ns2.ns.sx.', 'sx')","{'ns2.ns.sx.', 'ns1.ns.sx.'}"
"('ns1.ns.sx.', 'sx')","{'ns2.ns.sx.', 'ns1.ns.sx.'}"
"('g.root-servers.net', 'online')","{'b.nic.online.', 'c.nic.online.', 'a.nic.online.', 'd.nic.online.'}"
"('e.root-servers.net', 'online')","{'a.nic.online.', 'c.nic.online.', 'd.nic.online.', 'b.nic.online.'}"
"('d.root-servers.net', 'online')","{'a.nic.online.', 'c.nic.online.', 'd.nic.online.', 'b.nic.online.'}"
"('i.root-servers.net', 'online')","{'a.nic.online.', 'c.nic.online.', 'b.nic.online.', 'd.nic.online.'}"
"('b.root-servers.net', 'online')","{'b.nic.online.', 'c.nic.online.', 'a.nic.online.', 'd.nic.online.'}"
"('j.root-servers.net', 'online')","{'a.nic.online.', 'c.nic.online.', 'd.nic.online.', 'b.nic.online.'}"
"('k.root-servers.net', 'online')","{'b.nic.online.', 'c.nic.online.', 'a.nic.online.', 'd.nic.online.'}"
"('l.root-servers.net', 'online')","{'a.nic.online.', 'c.nic.online.', 'd.nic.online.', 'b.nic.online.'}"
"('h.root-servers.net', 'online')","{'a.nic.online.', 'c.nic.online.', 'd.nic.online.', 'b.nic.online.'}"
"('f.root-servers.net', 'online')","{'a.nic.online.', 'c.nic.online.', 'd.nic.online.', 'b.nic.online.'}"
"('m.root-servers.net', 'online')","{'b.nic.online.', 'c.nic.online.', 'a.nic.online.', 'd.nic.online.'}"
"('c.root-servers.net', 'online')","{'a.nic.online.', 'c.nic.online.', 'b.nic.online.', 'd.nic.online.'}"
"('a.root-servers.net', 'online')","{'b.nic.online.', 'c.nic.online.', 'a.nic.online.', 'd.nic.online.'}"
"('b.nic.online.', 'online')","{'a.nic.online.', 'c.nic.online.', 'd.nic.online.', 'b.nic.online.'}"
"('c.nic.online.', 'online')","{'b.nic.online.', 'c.nic.online.', 'a.nic.online.', 'd.nic.online.'}"
"('a.nic.online.', 'online')","{'a.nic.online.', 'c.nic.online.', 'b.nic.online.', 'd.nic.online.'}"
"('d.nic.online.', 'online')","{'b.nic.online.', 'c.nic.online.', 'a.nic.online.', 'd.nic.online.'}"
"('ns22.nic.tr.', 'gen.tr')","{'lns61.nic.tr.', 'lns5.nic.tr.', 'lns21.nic.tr.', 'lns34.nic.tr.', 'lns35.nic.tr.', 'lns22.nic.tr.', 'lns42.nic.tr.', 'lns41.nic.tr.', 'lns92.nic.tr.', 'lns91.nic.tr.', 'lns31.nic.tr.'}"
"('ns31.nic.tr.', 'gen.tr')","{'lns61.nic.tr.', 'lns5.nic.tr.', 'lns21.nic.tr.', 'lns34.nic.tr.', 'lns35.nic.tr.', 'lns22.nic.tr.', 'lns42.nic.tr.', 'lns41.nic.tr.', 'lns92.nic.tr.', 'lns91.nic.tr.', 'lns31.nic.tr.'}"
"('ns91.nic.tr.', 'gen.tr')","{'lns61.nic.tr.', 'lns5.nic.tr.', 'lns21.nic.tr.', 'lns34.nic.tr.', 'lns35.nic.tr.', 'lns42.nic.tr.', 'lns22.nic.tr.', 'lns41.nic.tr.', 'lns92.nic.tr.', 'lns91.nic.tr.', 'lns31.nic.tr.'}"
"('ns92.nic.tr.', 'gen.tr')","{'lns61.nic.tr.', 'lns5.nic.tr.', 'lns21.nic.tr.', 'lns34.nic.tr.', 'lns35.nic.tr.', 'lns22.nic.tr.', 'lns42.nic.tr.', 'lns41.nic.tr.', 'lns92.nic.tr.', 'lns91.nic.tr.', 'lns31.nic.tr.'}"
"('ns41.nic.tr.', 'gen.tr')","{'lns61.nic.tr.', 'lns5.nic.tr.', 'lns21.nic.tr.', 'lns34.nic.tr.', 'lns35.nic.tr.', 'lns42.nic.tr.', 'lns22.nic.tr.', 'lns41.nic.tr.', 'lns92.nic.tr.', 'lns91.nic.tr.', 'lns31.nic.tr.'}"
"('ns21.nic.tr.', 'gen.tr')","{'lns61.nic.tr.', 'lns5.nic.tr.', 'lns21.nic.tr.', 'lns34.nic.tr.', 'lns35.nic.tr.', 'lns22.nic.tr.', 'lns42.nic.tr.', 'lns41.nic.tr.', 'lns92.nic.tr.', 'lns91.nic.tr.', 'lns31.nic.tr.'}"
"('ns42.nic.tr.', 'gen.tr')","{'lns61.nic.tr.', 'lns5.nic.tr.', 'lns21.nic.tr.', 'lns91.nic.tr.', 'lns34.nic.tr.', 'lns35.nic.tr.', 'lns22.nic.tr.', 'lns42.nic.tr.', 'lns41.nic.tr.', 'lns92.nic.tr.', 'lns31.nic.tr.'}"
"('lns61.nic.tr.', 'gen.tr')","{'lns61.nic.tr.', 'lns5.nic.tr.', 'lns21.nic.tr.', 'lns34.nic.tr.', 'lns35.nic.tr.', 'lns42.nic.tr.', 'lns22.nic.tr.', 'lns41.nic.tr.', 'lns92.nic.tr.', 'lns91.nic.tr.', 'lns31.nic.tr.'}"
