"server1, server2, domain",misconfiguration info
"('g.gtld-servers.net.', 'ns-646.awsdns-16.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: g.gtld-servers.net.
Host2: ns-646.awsdns-16.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
NS known to host2 and not known to host1: 
"
"('f.gtld-servers.net.', 'ns1.p20.dynect.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: f.gtld-servers.net.
Host2: ns1.p20.dynect.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
NS known to host2 and not known to host1: 
"
"('f.gtld-servers.net.', 'ns-451.awsdns-56.com.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: f.gtld-servers.net.
Host2: ns-451.awsdns-56.com.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
NS known to host2 and not known to host1: 
"
"('f.gtld-servers.net.', 'ns-646.awsdns-16.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: f.gtld-servers.net.
Host2: ns-646.awsdns-16.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
NS known to host2 and not known to host1: 
"
"('m.gtld-servers.net.', 'ns1.p20.dynect.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: m.gtld-servers.net.
Host2: ns1.p20.dynect.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
NS known to host2 and not known to host1: 
"
"('m.gtld-servers.net.', 'ns-451.awsdns-56.com.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: m.gtld-servers.net.
Host2: ns-451.awsdns-56.com.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
NS known to host2 and not known to host1: 
"
"('m.gtld-servers.net.', 'ns-646.awsdns-16.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: m.gtld-servers.net.
Host2: ns-646.awsdns-16.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
NS known to host2 and not known to host1: 
"
"('b.gtld-servers.net.', 'ns1.p20.dynect.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: b.gtld-servers.net.
Host2: ns1.p20.dynect.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
NS known to host2 and not known to host1: 
"
"('b.gtld-servers.net.', 'ns-451.awsdns-56.com.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: b.gtld-servers.net.
Host2: ns-451.awsdns-56.com.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
NS known to host2 and not known to host1: 
"
"('b.gtld-servers.net.', 'ns-646.awsdns-16.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: b.gtld-servers.net.
Host2: ns-646.awsdns-16.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
NS known to host2 and not known to host1: 
"
"('j.gtld-servers.net.', 'ns1.p20.dynect.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: j.gtld-servers.net.
Host2: ns1.p20.dynect.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
NS known to host2 and not known to host1: 
"
"('j.gtld-servers.net.', 'ns-451.awsdns-56.com.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: j.gtld-servers.net.
Host2: ns-451.awsdns-56.com.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
NS known to host2 and not known to host1: 
"
"('j.gtld-servers.net.', 'ns-646.awsdns-16.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: j.gtld-servers.net.
Host2: ns-646.awsdns-16.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
NS known to host2 and not known to host1: 
"
"('h.gtld-servers.net.', 'ns1.p20.dynect.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: h.gtld-servers.net.
Host2: ns1.p20.dynect.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
NS known to host2 and not known to host1: 
"
"('h.gtld-servers.net.', 'ns-451.awsdns-56.com.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: h.gtld-servers.net.
Host2: ns-451.awsdns-56.com.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
NS known to host2 and not known to host1: 
"
"('h.gtld-servers.net.', 'ns-646.awsdns-16.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: h.gtld-servers.net.
Host2: ns-646.awsdns-16.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
NS known to host2 and not known to host1: 
"
"('d.gtld-servers.net.', 'ns1.p20.dynect.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: d.gtld-servers.net.
Host2: ns1.p20.dynect.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
NS known to host2 and not known to host1: 
"
"('d.gtld-servers.net.', 'ns-451.awsdns-56.com.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: d.gtld-servers.net.
Host2: ns-451.awsdns-56.com.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
NS known to host2 and not known to host1: 
"
"('d.gtld-servers.net.', 'ns-646.awsdns-16.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: d.gtld-servers.net.
Host2: ns-646.awsdns-16.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
NS known to host2 and not known to host1: 
"
"('ns1.p20.dynect.net.', 'a.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns1.p20.dynect.net.
Host2: a.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns1.p20.dynect.net.', 'c.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns1.p20.dynect.net.
Host2: c.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns1.p20.dynect.net.', 'i.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns1.p20.dynect.net.
Host2: i.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns1.p20.dynect.net.', 'k.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns1.p20.dynect.net.
Host2: k.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns1.p20.dynect.net.', 'e.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns1.p20.dynect.net.
Host2: e.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns1.p20.dynect.net.', 'l.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns1.p20.dynect.net.
Host2: l.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns1.p20.dynect.net.', 'g.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns1.p20.dynect.net.
Host2: g.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns1.p20.dynect.net.', 'f.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns1.p20.dynect.net.
Host2: f.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns1.p20.dynect.net.', 'm.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns1.p20.dynect.net.
Host2: m.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns1.p20.dynect.net.', 'b.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns1.p20.dynect.net.
Host2: b.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns1.p20.dynect.net.', 'j.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns1.p20.dynect.net.
Host2: j.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns1.p20.dynect.net.', 'h.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns1.p20.dynect.net.
Host2: h.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns1.p20.dynect.net.', 'd.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns1.p20.dynect.net.
Host2: d.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns-451.awsdns-56.com.', 'a.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns-451.awsdns-56.com.
Host2: a.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns-451.awsdns-56.com.', 'c.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns-451.awsdns-56.com.
Host2: c.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns-451.awsdns-56.com.', 'i.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns-451.awsdns-56.com.
Host2: i.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns-451.awsdns-56.com.', 'k.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns-451.awsdns-56.com.
Host2: k.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns-451.awsdns-56.com.', 'e.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns-451.awsdns-56.com.
Host2: e.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns-451.awsdns-56.com.', 'l.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns-451.awsdns-56.com.
Host2: l.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns-451.awsdns-56.com.', 'g.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns-451.awsdns-56.com.
Host2: g.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns-451.awsdns-56.com.', 'f.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns-451.awsdns-56.com.
Host2: f.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns-451.awsdns-56.com.', 'm.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns-451.awsdns-56.com.
Host2: m.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns-451.awsdns-56.com.', 'b.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns-451.awsdns-56.com.
Host2: b.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns-451.awsdns-56.com.', 'j.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns-451.awsdns-56.com.
Host2: j.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns-451.awsdns-56.com.', 'h.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns-451.awsdns-56.com.
Host2: h.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns-451.awsdns-56.com.', 'd.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns-451.awsdns-56.com.
Host2: d.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns-646.awsdns-16.net.', 'a.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns-646.awsdns-16.net.
Host2: a.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns-646.awsdns-16.net.', 'c.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns-646.awsdns-16.net.
Host2: c.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns-646.awsdns-16.net.', 'i.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns-646.awsdns-16.net.
Host2: i.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns-646.awsdns-16.net.', 'k.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns-646.awsdns-16.net.
Host2: k.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
"('ns-646.awsdns-16.net.', 'e.gtld-servers.net.', 'soundcloud.com')","Misconfiguration information
Domain: soundcloud.com
Host1: ns-646.awsdns-16.net.
Host2: e.gtld-servers.net.
NS known to both servers: {'ns1.p20.dynect.net.', 'ns-1303.awsdns-34.org.', 'ns-451.awsdns-56.com.', 'ns-646.awsdns-16.net.', 'ns-1659.awsdns-15.co.uk.'}
NS known to host1 and not known to host2: 
NS known to host2 and not known to host1: {'ns2.p20.dynect.net.', 'ns4.p20.dynect.net.', 'ns3.p20.dynect.net.'}
"
