"(Server Name, Domain)",Servers known in domain 
"('ns1.archive.org.', 'archive.org')","{'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}"
"('ns2.archive.org.', 'archive.org')","{'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}"
"('sfba.sns-pb.isc.org.', 'archive.org')","{'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}"
"('ord.sns-pb.isc.org.', 'archive.org')","{'ams.sns-pb.isc.org.', 'ns1.archive.org.', 'ns2.archive.org.', 'sfba.sns-pb.isc.org.', 'ord.sns-pb.isc.org.'}"
"('c.root-servers.net', 'ca')","{'j.ca-servers.ca.', 'c.ca-servers.ca.', 'any.ca-servers.ca.', 'x.ca-servers.ca.'}"
"('h.root-servers.net', 'ca')","{'j.ca-servers.ca.', 'c.ca-servers.ca.', 'any.ca-servers.ca.', 'x.ca-servers.ca.'}"
"('d.root-servers.net', 'ca')","{'j.ca-servers.ca.', 'c.ca-servers.ca.', 'any.ca-servers.ca.', 'x.ca-servers.ca.'}"
"('i.root-servers.net', 'ca')","{'any.ca-servers.ca.', 'c.ca-servers.ca.', 'j.ca-servers.ca.', 'x.ca-servers.ca.'}"
"('a.root-servers.net', 'ca')","{'any.ca-servers.ca.', 'c.ca-servers.ca.', 'j.ca-servers.ca.', 'x.ca-servers.ca.'}"
"('j.root-servers.net', 'ca')","{'j.ca-servers.ca.', 'c.ca-servers.ca.', 'any.ca-servers.ca.', 'x.ca-servers.ca.'}"
"('b.root-servers.net', 'ca')","{'any.ca-servers.ca.', 'c.ca-servers.ca.', 'j.ca-servers.ca.', 'x.ca-servers.ca.'}"
"('e.root-servers.net', 'ca')","{'j.ca-servers.ca.', 'c.ca-servers.ca.', 'any.ca-servers.ca.', 'x.ca-servers.ca.'}"
"('f.root-servers.net', 'ca')","{'j.ca-servers.ca.', 'c.ca-servers.ca.', 'any.ca-servers.ca.', 'x.ca-servers.ca.'}"
"('m.root-servers.net', 'ca')","{'j.ca-servers.ca.', 'c.ca-servers.ca.', 'any.ca-servers.ca.', 'x.ca-servers.ca.'}"
"('k.root-servers.net', 'ca')","{'any.ca-servers.ca.', 'c.ca-servers.ca.', 'j.ca-servers.ca.', 'x.ca-servers.ca.'}"
"('g.root-servers.net', 'ca')","{'x.ca-servers.ca.', 'c.ca-servers.ca.', 'j.ca-servers.ca.', 'any.ca-servers.ca.'}"
"('l.root-servers.net', 'ca')","{'j.ca-servers.ca.', 'c.ca-servers.ca.', 'any.ca-servers.ca.', 'x.ca-servers.ca.'}"
"('j.ca-servers.ca.', 'ca')","{'any.ca-servers.ca.', 'c.ca-servers.ca.', 'j.ca-servers.ca.', 'x.ca-servers.ca.'}"
"('c.ca-servers.ca.', 'ca')","{'j.ca-servers.ca.', 'c.ca-servers.ca.', 'any.ca-servers.ca.', 'x.ca-servers.ca.'}"
"('any.ca-servers.ca.', 'ca')","{'j.ca-servers.ca.', 'c.ca-servers.ca.', 'any.ca-servers.ca.', 'x.ca-servers.ca.'}"
"('x.ca-servers.ca.', 'ca')","{'j.ca-servers.ca.', 'c.ca-servers.ca.', 'any.ca-servers.ca.', 'x.ca-servers.ca.'}"
"('a.gtld-servers.net.', 'qq.com')","{'ns3.qq.com.', 'ns4.qq.com.', 'ns1.qq.com.', 'ns2.qq.com.'}"
"('c.gtld-servers.net.', 'qq.com')","{'ns3.qq.com.', 'ns4.qq.com.', 'ns1.qq.com.', 'ns2.qq.com.'}"
"('i.gtld-servers.net.', 'qq.com')","{'ns3.qq.com.', 'ns4.qq.com.', 'ns1.qq.com.', 'ns2.qq.com.'}"
"('k.gtld-servers.net.', 'qq.com')","{'ns3.qq.com.', 'ns4.qq.com.', 'ns1.qq.com.', 'ns2.qq.com.'}"
"('e.gtld-servers.net.', 'qq.com')","{'ns3.qq.com.', 'ns4.qq.com.', 'ns1.qq.com.', 'ns2.qq.com.'}"
"('l.gtld-servers.net.', 'qq.com')","{'ns3.qq.com.', 'ns4.qq.com.', 'ns1.qq.com.', 'ns2.qq.com.'}"
"('h.gtld-servers.net.', 'qq.com')","{'ns3.qq.com.', 'ns4.qq.com.', 'ns1.qq.com.', 'ns2.qq.com.'}"
"('g.gtld-servers.net.', 'qq.com')","{'ns3.qq.com.', 'ns4.qq.com.', 'ns1.qq.com.', 'ns2.qq.com.'}"
"('f.gtld-servers.net.', 'qq.com')","{'ns3.qq.com.', 'ns4.qq.com.', 'ns1.qq.com.', 'ns2.qq.com.'}"
"('m.gtld-servers.net.', 'qq.com')","{'ns3.qq.com.', 'ns4.qq.com.', 'ns1.qq.com.', 'ns2.qq.com.'}"
"('b.gtld-servers.net.', 'qq.com')","{'ns3.qq.com.', 'ns4.qq.com.', 'ns1.qq.com.', 'ns2.qq.com.'}"
"('j.gtld-servers.net.', 'qq.com')","{'ns3.qq.com.', 'ns4.qq.com.', 'ns1.qq.com.', 'ns2.qq.com.'}"
"('d.gtld-servers.net.', 'qq.com')","{'ns3.qq.com.', 'ns4.qq.com.', 'ns1.qq.com.', 'ns2.qq.com.'}"
"('ns3.qq.com.', 'qq.com')","{'ns3.qq.com.', 'ns4.qq.com.', 'ns1.qq.com.', 'ns2.qq.com.'}"
"('ns2.qq.com.', 'qq.com')","{'ns3.qq.com.', 'ns4.qq.com.', 'ns1.qq.com.', 'ns2.qq.com.'}"
"('ns1.qq.com.', 'qq.com')","{'ns3.qq.com.', 'ns2.qq.com.', 'ns1.qq.com.', 'ns4.qq.com.'}"
"('ns4.qq.com.', 'qq.com')","{'ns3.qq.com.', 'ns2.qq.com.', 'ns1.qq.com.', 'ns4.qq.com.'}"
"('a.gtld-servers.net.', 'blogspot.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('c.gtld-servers.net.', 'blogspot.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('i.gtld-servers.net.', 'blogspot.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('k.gtld-servers.net.', 'blogspot.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('d.gtld-servers.net.', 'blogspot.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('e.gtld-servers.net.', 'blogspot.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('l.gtld-servers.net.', 'blogspot.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('h.gtld-servers.net.', 'blogspot.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('f.gtld-servers.net.', 'blogspot.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('m.gtld-servers.net.', 'blogspot.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('b.gtld-servers.net.', 'blogspot.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('j.gtld-servers.net.', 'blogspot.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('g.gtld-servers.net.', 'blogspot.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('ns3.google.com.', 'blogspot.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('ns4.google.com.', 'blogspot.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('ns2.google.com.', 'blogspot.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('ns1.google.com.', 'blogspot.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('ns3.google.com.', 'bp.blogspot.com')",{'ns1.google.com.'}
"('ns4.google.com.', 'bp.blogspot.com')",{'ns1.google.com.'}
"('ns2.google.com.', 'bp.blogspot.com')",{'ns1.google.com.'}
"('ns1.google.com.', 'bp.blogspot.com')",{'ns1.google.com.'}
"('a.gtld-servers.net.', 'wp.com')","{'ns1.automattic.com.', 'ns2.automattic.com.', 'ns3.automattic.com.'}"
"('c.gtld-servers.net.', 'wp.com')","{'ns1.automattic.com.', 'ns2.automattic.com.', 'ns3.automattic.com.'}"
"('i.gtld-servers.net.', 'wp.com')","{'ns1.automattic.com.', 'ns2.automattic.com.', 'ns3.automattic.com.'}"
"('k.gtld-servers.net.', 'wp.com')","{'ns1.automattic.com.', 'ns2.automattic.com.', 'ns3.automattic.com.'}"
"('e.gtld-servers.net.', 'wp.com')","{'ns1.automattic.com.', 'ns2.automattic.com.', 'ns3.automattic.com.'}"
"('l.gtld-servers.net.', 'wp.com')","{'ns1.automattic.com.', 'ns2.automattic.com.', 'ns3.automattic.com.'}"
"('g.gtld-servers.net.', 'wp.com')","{'ns1.automattic.com.', 'ns2.automattic.com.', 'ns3.automattic.com.'}"
"('f.gtld-servers.net.', 'wp.com')","{'ns1.automattic.com.', 'ns2.automattic.com.', 'ns3.automattic.com.'}"
"('m.gtld-servers.net.', 'wp.com')","{'ns1.automattic.com.', 'ns2.automattic.com.', 'ns3.automattic.com.'}"
"('b.gtld-servers.net.', 'wp.com')","{'ns1.automattic.com.', 'ns2.automattic.com.', 'ns3.automattic.com.'}"
"('j.gtld-servers.net.', 'wp.com')","{'ns1.automattic.com.', 'ns2.automattic.com.', 'ns3.automattic.com.'}"
"('h.gtld-servers.net.', 'wp.com')","{'ns1.automattic.com.', 'ns2.automattic.com.', 'ns3.automattic.com.'}"
"('d.gtld-servers.net.', 'wp.com')","{'ns1.automattic.com.', 'ns2.automattic.com.', 'ns3.automattic.com.'}"
"('ns1.automattic.com.', 'wp.com')","{'ns2.automattic.com.', 'ns1.automattic.com.', 'ns3.automattic.com.'}"
"('ns2.automattic.com.', 'wp.com')","{'ns1.automattic.com.', 'ns2.automattic.com.', 'ns3.automattic.com.'}"
"('ns3.automattic.com.', 'wp.com')","{'ns1.automattic.com.', 'ns2.automattic.com.', 'ns3.automattic.com.'}"
"('d0.org.afilias-nst.org.', 'mozilla.org')","{'ns1-240.akam.net.', 'ns7-66.akam.net.', 'ns5-65.akam.net.', 'ns4-64.akam.net.'}"
"('b2.org.afilias-nst.org.', 'mozilla.org')","{'ns7-66.akam.net.', 'ns5-65.akam.net.', 'ns4-64.akam.net.', 'ns1-240.akam.net.'}"
"('c0.org.afilias-nst.info.', 'mozilla.org')","{'ns7-66.akam.net.', 'ns1-240.akam.net.', 'ns4-64.akam.net.', 'ns5-65.akam.net.'}"
"('b0.org.afilias-nst.org.', 'mozilla.org')","{'ns7-66.akam.net.', 'ns5-65.akam.net.', 'ns4-64.akam.net.', 'ns1-240.akam.net.'}"
"('a0.org.afilias-nst.info.', 'mozilla.org')","{'ns1-240.akam.net.', 'ns7-66.akam.net.', 'ns5-65.akam.net.', 'ns4-64.akam.net.'}"
"('a2.org.afilias-nst.info.', 'mozilla.org')","{'ns7-66.akam.net.', 'ns5-65.akam.net.', 'ns4-64.akam.net.', 'ns1-240.akam.net.'}"
"('a.gtld-servers.net.', 'feedburner.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('c.gtld-servers.net.', 'feedburner.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('i.gtld-servers.net.', 'feedburner.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('k.gtld-servers.net.', 'feedburner.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('d.gtld-servers.net.', 'feedburner.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('e.gtld-servers.net.', 'feedburner.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('l.gtld-servers.net.', 'feedburner.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('h.gtld-servers.net.', 'feedburner.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('f.gtld-servers.net.', 'feedburner.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('m.gtld-servers.net.', 'feedburner.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('b.gtld-servers.net.', 'feedburner.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('j.gtld-servers.net.', 'feedburner.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('g.gtld-servers.net.', 'feedburner.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('ns3.google.com.', 'feedburner.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('ns4.google.com.', 'feedburner.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('ns2.google.com.', 'feedburner.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('ns1.google.com.', 'feedburner.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns2.google.com.', 'ns1.google.com.'}"
"('d0.org.afilias-nst.org.', 'wikimedia.org')","{'ns0.wikimedia.org.', 'ns2.wikimedia.org.', 'ns1.wikimedia.org.'}"
"('b2.org.afilias-nst.org.', 'wikimedia.org')","{'ns0.wikimedia.org.', 'ns2.wikimedia.org.', 'ns1.wikimedia.org.'}"
"('c0.org.afilias-nst.info.', 'wikimedia.org')","{'ns0.wikimedia.org.', 'ns2.wikimedia.org.', 'ns1.wikimedia.org.'}"
"('b0.org.afilias-nst.org.', 'wikimedia.org')","{'ns0.wikimedia.org.', 'ns2.wikimedia.org.', 'ns1.wikimedia.org.'}"
"('a0.org.afilias-nst.info.', 'wikimedia.org')","{'ns0.wikimedia.org.', 'ns2.wikimedia.org.', 'ns1.wikimedia.org.'}"
"('a2.org.afilias-nst.info.', 'wikimedia.org')","{'ns0.wikimedia.org.', 'ns2.wikimedia.org.', 'ns1.wikimedia.org.'}"
"('ns0.wikimedia.org.', 'wikimedia.org')","{'ns0.wikimedia.org.', 'ns2.wikimedia.org.', 'ns1.wikimedia.org.'}"
"('ns2.wikimedia.org.', 'wikimedia.org')","{'ns0.wikimedia.org.', 'ns2.wikimedia.org.', 'ns1.wikimedia.org.'}"
"('ns1.wikimedia.org.', 'wikimedia.org')","{'ns0.wikimedia.org.', 'ns2.wikimedia.org.', 'ns1.wikimedia.org.'}"
"('a.gtld-servers.net.', 'amazonaws.com')","{'u2.amazonaws.com.', 'r2.amazonaws.com.', 'u1.amazonaws.com.', 'r1.amazonaws.com.'}"
"('c.gtld-servers.net.', 'amazonaws.com')","{'u2.amazonaws.com.', 'r2.amazonaws.com.', 'u1.amazonaws.com.', 'r1.amazonaws.com.'}"
"('i.gtld-servers.net.', 'amazonaws.com')","{'u2.amazonaws.com.', 'r2.amazonaws.com.', 'u1.amazonaws.com.', 'r1.amazonaws.com.'}"
"('k.gtld-servers.net.', 'amazonaws.com')","{'u2.amazonaws.com.', 'r2.amazonaws.com.', 'u1.amazonaws.com.', 'r1.amazonaws.com.'}"
"('e.gtld-servers.net.', 'amazonaws.com')","{'u2.amazonaws.com.', 'r2.amazonaws.com.', 'u1.amazonaws.com.', 'r1.amazonaws.com.'}"
"('l.gtld-servers.net.', 'amazonaws.com')","{'u2.amazonaws.com.', 'r2.amazonaws.com.', 'u1.amazonaws.com.', 'r1.amazonaws.com.'}"
"('h.gtld-servers.net.', 'amazonaws.com')","{'u2.amazonaws.com.', 'r2.amazonaws.com.', 'u1.amazonaws.com.', 'r1.amazonaws.com.'}"
"('g.gtld-servers.net.', 'amazonaws.com')","{'u2.amazonaws.com.', 'r2.amazonaws.com.', 'u1.amazonaws.com.', 'r1.amazonaws.com.'}"
"('f.gtld-servers.net.', 'amazonaws.com')","{'u2.amazonaws.com.', 'r2.amazonaws.com.', 'u1.amazonaws.com.', 'r1.amazonaws.com.'}"
"('m.gtld-servers.net.', 'amazonaws.com')","{'u2.amazonaws.com.', 'r2.amazonaws.com.', 'u1.amazonaws.com.', 'r1.amazonaws.com.'}"
"('b.gtld-servers.net.', 'amazonaws.com')","{'u2.amazonaws.com.', 'r2.amazonaws.com.', 'u1.amazonaws.com.', 'r1.amazonaws.com.'}"
"('j.gtld-servers.net.', 'amazonaws.com')","{'u2.amazonaws.com.', 'r2.amazonaws.com.', 'u1.amazonaws.com.', 'r1.amazonaws.com.'}"
"('d.gtld-servers.net.', 'amazonaws.com')","{'u2.amazonaws.com.', 'r2.amazonaws.com.', 'u1.amazonaws.com.', 'r1.amazonaws.com.'}"
"('u1.amazonaws.com.', 'amazonaws.com')","{'u1.amazonaws.com.', 'r2.amazonaws.com.', 'u2.amazonaws.com.', 'r1.amazonaws.com.'}"
"('r1.amazonaws.com.', 'amazonaws.com')","{'u2.amazonaws.com.', 'r2.amazonaws.com.', 'u1.amazonaws.com.', 'r1.amazonaws.com.'}"
"('u2.amazonaws.com.', 'amazonaws.com')","{'u1.amazonaws.com.', 'r2.amazonaws.com.', 'u2.amazonaws.com.', 'r1.amazonaws.com.'}"
"('r2.amazonaws.com.', 'amazonaws.com')","{'u2.amazonaws.com.', 'r2.amazonaws.com.', 'u1.amazonaws.com.', 'r1.amazonaws.com.'}"
"('nsb.nic.uk.', 'bbc.co.uk')","{'ns4.bbc.co.uk.', 'ns3.bbc.net.uk.', 'ns3.bbc.co.uk.', 'ns4.bbc.net.uk.'}"
"('dns4.nic.uk.', 'bbc.co.uk')","{'ns4.bbc.co.uk.', 'ns3.bbc.net.uk.', 'ns3.bbc.co.uk.', 'ns4.bbc.net.uk.'}"
"('nsd.nic.uk.', 'bbc.co.uk')","{'ns4.bbc.co.uk.', 'ns3.bbc.net.uk.', 'ns3.bbc.co.uk.', 'ns4.bbc.net.uk.'}"
"('dns3.nic.uk.', 'bbc.co.uk')","{'ns4.bbc.co.uk.', 'ns3.bbc.net.uk.', 'ns3.bbc.co.uk.', 'ns4.bbc.net.uk.'}"
"('nsc.nic.uk.', 'bbc.co.uk')","{'ns4.bbc.co.uk.', 'ns3.bbc.net.uk.', 'ns3.bbc.co.uk.', 'ns4.bbc.net.uk.'}"
"('dns1.nic.uk.', 'bbc.co.uk')","{'ns4.bbc.co.uk.', 'ns3.bbc.net.uk.', 'ns3.bbc.co.uk.', 'ns4.bbc.net.uk.'}"
"('dns2.nic.uk.', 'bbc.co.uk')","{'ns4.bbc.co.uk.', 'ns3.bbc.net.uk.', 'ns3.bbc.co.uk.', 'ns4.bbc.net.uk.'}"
"('nsa.nic.uk.', 'bbc.co.uk')","{'ns4.bbc.co.uk.', 'ns3.bbc.net.uk.', 'ns3.bbc.co.uk.', 'ns4.bbc.net.uk.'}"
"('ns4.bbc.co.uk.', 'bbc.co.uk')","{'ns4.bbc.co.uk.', 'ns3.bbc.net.uk.', 'ns3.bbc.co.uk.', 'ns4.bbc.net.uk.'}"
"('ns3.bbc.co.uk.', 'bbc.co.uk')","{'ns4.bbc.co.uk.', 'ns3.bbc.net.uk.', 'ns3.bbc.co.uk.', 'ns4.bbc.net.uk.'}"
"('c.root-servers.net', 'to')","{'tonic.to.', 'newyork.tonic.to.', 'frankfurt.tonic.to.', 'colo.to.', 'singapore.tonic.to.'}"
"('h.root-servers.net', 'to')","{'tonic.to.', 'newyork.tonic.to.', 'frankfurt.tonic.to.', 'colo.to.', 'singapore.tonic.to.'}"
"('d.root-servers.net', 'to')","{'tonic.to.', 'newyork.tonic.to.', 'frankfurt.tonic.to.', 'colo.to.', 'singapore.tonic.to.'}"
"('i.root-servers.net', 'to')","{'tonic.to.', 'newyork.tonic.to.', 'frankfurt.tonic.to.', 'colo.to.', 'singapore.tonic.to.'}"
"('a.root-servers.net', 'to')","{'tonic.to.', 'newyork.tonic.to.', 'frankfurt.tonic.to.', 'colo.to.', 'singapore.tonic.to.'}"
"('j.root-servers.net', 'to')","{'tonic.to.', 'newyork.tonic.to.', 'frankfurt.tonic.to.', 'colo.to.', 'singapore.tonic.to.'}"
"('b.root-servers.net', 'to')","{'tonic.to.', 'newyork.tonic.to.', 'frankfurt.tonic.to.', 'colo.to.', 'singapore.tonic.to.'}"
"('e.root-servers.net', 'to')","{'tonic.to.', 'newyork.tonic.to.', 'frankfurt.tonic.to.', 'colo.to.', 'singapore.tonic.to.'}"
"('f.root-servers.net', 'to')","{'tonic.to.', 'newyork.tonic.to.', 'frankfurt.tonic.to.', 'colo.to.', 'singapore.tonic.to.'}"
"('m.root-servers.net', 'to')","{'tonic.to.', 'newyork.tonic.to.', 'frankfurt.tonic.to.', 'colo.to.', 'singapore.tonic.to.'}"
"('k.root-servers.net', 'to')","{'tonic.to.', 'newyork.tonic.to.', 'frankfurt.tonic.to.', 'colo.to.', 'singapore.tonic.to.'}"
"('g.root-servers.net', 'to')","{'tonic.to.', 'newyork.tonic.to.', 'frankfurt.tonic.to.', 'colo.to.', 'singapore.tonic.to.'}"
"('l.root-servers.net', 'to')","{'tonic.to.', 'newyork.tonic.to.', 'frankfurt.tonic.to.', 'colo.to.', 'singapore.tonic.to.'}"
"('tonic.to.', 'to')","{'tonic.to.', 'newyork.tonic.to.', 'frankfurt.tonic.to.', 'colo.to.', 'singapore.tonic.to.'}"
"('newyork.tonic.to.', 'to')","{'tonic.to.', 'newyork.tonic.to.', 'frankfurt.tonic.to.', 'colo.to.', 'singapore.tonic.to.'}"
"('frankfurt.tonic.to.', 'to')","{'tonic.to.', 'newyork.tonic.to.', 'frankfurt.tonic.to.', 'colo.to.', 'singapore.tonic.to.'}"
"('colo.to.', 'to')","{'tonic.to.', 'newyork.tonic.to.', 'frankfurt.tonic.to.', 'colo.to.', 'singapore.tonic.to.'}"
"('singapore.tonic.to.', 'to')","{'tonic.to.', 'newyork.tonic.to.', 'frankfurt.tonic.to.', 'colo.to.', 'singapore.tonic.to.'}"
"('c.root-servers.net', 'kr')","{'f.dns.kr.', 'e.dns.kr.', 'c.dns.kr.', 'b.dns.kr.', 'd.dns.kr.', 'g.dns.kr.'}"
"('h.root-servers.net', 'kr')","{'f.dns.kr.', 'e.dns.kr.', 'c.dns.kr.', 'b.dns.kr.', 'd.dns.kr.', 'g.dns.kr.'}"
"('d.root-servers.net', 'kr')","{'f.dns.kr.', 'e.dns.kr.', 'c.dns.kr.', 'b.dns.kr.', 'd.dns.kr.', 'g.dns.kr.'}"
"('i.root-servers.net', 'kr')","{'f.dns.kr.', 'e.dns.kr.', 'c.dns.kr.', 'b.dns.kr.', 'd.dns.kr.', 'g.dns.kr.'}"
"('a.root-servers.net', 'kr')","{'f.dns.kr.', 'e.dns.kr.', 'c.dns.kr.', 'b.dns.kr.', 'd.dns.kr.', 'g.dns.kr.'}"
"('j.root-servers.net', 'kr')","{'f.dns.kr.', 'e.dns.kr.', 'c.dns.kr.', 'b.dns.kr.', 'd.dns.kr.', 'g.dns.kr.'}"
"('b.root-servers.net', 'kr')","{'f.dns.kr.', 'e.dns.kr.', 'c.dns.kr.', 'b.dns.kr.', 'd.dns.kr.', 'g.dns.kr.'}"
"('e.root-servers.net', 'kr')","{'f.dns.kr.', 'e.dns.kr.', 'c.dns.kr.', 'b.dns.kr.', 'd.dns.kr.', 'g.dns.kr.'}"
"('f.root-servers.net', 'kr')","{'f.dns.kr.', 'e.dns.kr.', 'c.dns.kr.', 'b.dns.kr.', 'd.dns.kr.', 'g.dns.kr.'}"
"('m.root-servers.net', 'kr')","{'f.dns.kr.', 'e.dns.kr.', 'c.dns.kr.', 'b.dns.kr.', 'd.dns.kr.', 'g.dns.kr.'}"
"('k.root-servers.net', 'kr')","{'f.dns.kr.', 'e.dns.kr.', 'c.dns.kr.', 'b.dns.kr.', 'd.dns.kr.', 'g.dns.kr.'}"
"('g.root-servers.net', 'kr')","{'f.dns.kr.', 'e.dns.kr.', 'c.dns.kr.', 'b.dns.kr.', 'd.dns.kr.', 'g.dns.kr.'}"
"('l.root-servers.net', 'kr')","{'f.dns.kr.', 'e.dns.kr.', 'c.dns.kr.', 'b.dns.kr.', 'd.dns.kr.', 'g.dns.kr.'}"
"('f.dns.kr.', 'kr')","{'f.dns.kr.', 'e.dns.kr.', 'c.dns.kr.', 'b.dns.kr.', 'd.dns.kr.', 'g.dns.kr.'}"
"('e.dns.kr.', 'kr')","{'f.dns.kr.', 'e.dns.kr.', 'c.dns.kr.', 'b.dns.kr.', 'd.dns.kr.', 'g.dns.kr.'}"
"('c.dns.kr.', 'kr')","{'f.dns.kr.', 'e.dns.kr.', 'c.dns.kr.', 'b.dns.kr.', 'd.dns.kr.', 'g.dns.kr.'}"
"('b.dns.kr.', 'kr')","{'f.dns.kr.', 'e.dns.kr.', 'c.dns.kr.', 'b.dns.kr.', 'd.dns.kr.', 'g.dns.kr.'}"
"('d.dns.kr.', 'kr')","{'f.dns.kr.', 'e.dns.kr.', 'c.dns.kr.', 'b.dns.kr.', 'd.dns.kr.', 'g.dns.kr.'}"
"('g.dns.kr.', 'kr')","{'f.dns.kr.', 'e.dns.kr.', 'c.dns.kr.', 'b.dns.kr.', 'd.dns.kr.', 'g.dns.kr.'}"
"('ns3.qq.com.', 'weixin.qq.com')","{'ns3.qq.com.', 'ns-os1.qq.com.', 'ns-cnc1.qq.com.', 'ns-cmn1.qq.com.', 'ns4.qq.com.', 'ns-tel1.qq.com.', 'ns1.qq.com.', 'ns2.qq.com.'}"
"('ns2.qq.com.', 'weixin.qq.com')","{'ns3.qq.com.', 'ns-os1.qq.com.', 'ns-cnc1.qq.com.', 'ns-cmn1.qq.com.', 'ns4.qq.com.', 'ns-tel1.qq.com.', 'ns1.qq.com.', 'ns2.qq.com.'}"
"('ns1.qq.com.', 'weixin.qq.com')","{'ns3.qq.com.', 'ns-os1.qq.com.', 'ns-cnc1.qq.com.', 'ns-cmn1.qq.com.', 'ns4.qq.com.', 'ns-tel1.qq.com.', 'ns1.qq.com.', 'ns2.qq.com.'}"
"('ns4.qq.com.', 'weixin.qq.com')","{'ns3.qq.com.', 'ns-os1.qq.com.', 'ns-cnc1.qq.com.', 'ns-cmn1.qq.com.', 'ns4.qq.com.', 'ns-tel1.qq.com.', 'ns1.qq.com.', 'ns2.qq.com.'}"
"('nsb.nic.uk.', 'gov.uk')","{'ns4.ja.net.', 'auth50.ns.de.uu.net.', 'ns0.ja.net.', 'auth00.ns.de.uu.net.', 'ns2.ja.net.', 'ns3.ja.net.', 'ns1.surfnet.nl.'}"
"('dns4.nic.uk.', 'gov.uk')","{'ns4.ja.net.', 'auth50.ns.de.uu.net.', 'ns0.ja.net.', 'auth00.ns.de.uu.net.', 'ns2.ja.net.', 'ns3.ja.net.', 'ns1.surfnet.nl.'}"
