"(Server Name, Domain)",Servers known in domain
"('m.root-servers.net', 'py')","{'p.dns.py.', 'l.dns.py.', 'c.dns.py.', 'u.dns.py.', 'b.dns.py.', 'm.dns.py.'}"
"('b0.asia.afilias-nst.asia.', 'asia')","{'c0.asia.afilias-nst.info.', 'b2.asia.afilias-nst.org.', 'd0.asia.afilias-nst.asia.', 'b0.asia.afilias-nst.asia.', 'a0.asia.afilias-nst.info.', 'a2.asia.afilias-nst.info.'}"
"('j.root-servers.net', 'hk')","{'w.hkirc.net.hk.', 'v.hkirc.net.hk.', 'z.hkirc.net.hk.', 'd.hkirc.net.hk.', 'y.hkirc.net.hk.', 't.hkirc.net.hk.', 'u.hkirc.net.hk.', 'c.hkirc.net.hk.', 'x.hkirc.net.hk.'}"
"('c.root-servers.net', 'top')","{'j.zdnscloud.com.', 'f.zdnscloud.com.', 'd.zdnscloud.com.', 'i.zdnscloud.com.', 'b.zdnscloud.com.', 'a.zdnscloud.com.', 'c.zdnscloud.com.', 'g.zdnscloud.com.'}"
"('e.root-servers.net', 'services')","{'demand.beta.aridns.net.au.', 'demand.alpha.aridns.net.au.', 'demand.delta.aridns.net.au.', 'demand.gamma.aridns.net.au.'}"
"('d.root-servers.net', 'nu')","{'c.ns.nu.', 'a.ns.nu.', 'b.ns.nu.', 'z.ns.nu.', 'y.ns.nu.', 'd.ns.nu.'}"
"('k.root-servers.net', 'party')","{'ns3.dns.nic.party.', 'ns5.dns.nic.party.', 'ns4.dns.nic.party.', 'ns6.dns.nic.party.', 'ns2.dns.nic.party.', 'ns1.dns.nic.party.'}"
"('h.gtld-servers.net.', 'mcafee.com')","{'usw5.akam.net.', 'use4.akam.net.', 'ns-a.mcafee.com.', 'usc3.akam.net.', 'ns-b.mcafee.com.', 'usw4.akam.net.', 'ns1-2.akam.net.'}"
"('i.root-servers.net', 'br')","{'a.dns.br.', 'd.dns.br.', 'f.dns.br.', 'b.dns.br.', 'c.dns.br.', 'e.dns.br.'}"
"('ns1.sonatel.sn.', 'sn')","{'ns-sn.nic.fr.', 'ns.ucad.sn.', 'sn.cctld.authdns.ripe.net.', 'ns1.sonatel.sn.', 'censvrns0001.ird.fr.'}"
"('g.root-servers.net', 'uk')","{'dns2.nic.uk.', 'nsb.nic.uk.', 'nsc.nic.uk.', 'dns3.nic.uk.', 'dns4.nic.uk.', 'dns1.nic.uk.', 'nsa.nic.uk.', 'nsd.nic.uk.'}"
"('dns4.nic.uk.', 'org.uk')","{'dns2.nic.uk.', 'nsb.nic.uk.', 'nsc.nic.uk.', 'dns3.nic.uk.', 'dns4.nic.uk.', 'dns1.nic.uk.', 'nsa.nic.uk.', 'nsd.nic.uk.'}"
"('c.root-servers.net', 'py')","{'p.dns.py.', 'l.dns.py.', 'c.dns.py.', 'u.dns.py.', 'b.dns.py.', 'm.dns.py.'}"
"('c.root-servers.net', 'no')","{'njet.norid.no.', 'x.nic.no.', 'i.nic.no.', 'not.norid.no.', 'z.nic.no.', 'y.nic.no.'}"
"('k.gtld-servers.net.', 'cnn.com')","{'ns-1086.awsdns-07.org.', 'ns-47.awsdns-05.com.', 'ns-1630.awsdns-11.co.uk.', 'ns-576.awsdns-08.net.'}"
"('e.gtld-servers.net.', 'forumcrea.com')","{'b.dns.gandi.net.', 'a.dns.gandi.net.', 'c.dns.gandi.net.'}"
"('b.root-servers.net', 'mu')","{'udns2.tld.mu.', 'anycast1.irondns.net.', 'udns1.tld.mu.', 'fork.sth.dnsnode.net.'}"
"('c.root-servers.net', 'ph')","{'ns4.apnic.net.', '1.ns.ph.', 'ph.communitydns.net.', 'ns2.cuhk.edu.hk.', 'sns-pb.isc.org.'}"
"('ns1.isu.net.sa.', 'sa')","{'sa1.dnsnode.net.', 'ns1.isu.net.sa.', 'ns1.nic.net.sa.', 'ns2.nic.net.sa.', 's.nic.net.sa.', 'sa-ns.anycast.pch.net.', 's2.nic.net.sa.'}"
"('j.gtld-servers.net.', 'admitad.com')","{'ns3.fornex.com.', 'ns1.fornex.com.', 'ns4.fornex.com.', 'ns2.fornex.com.'}"
"('ns5.cctld.co.', 'net.co')",{'ns1.cctld.co.'}
"('c.root-servers.net', 'vu')","{'efate.vanuatu.com.vu.', 'ns1-cctld.vunic.vu.', 'santo.vanuatu.com.vu.', 'anytld.apnic.net.', 'ns2-cctld.vunic.vu.', 'fork.sth.dnsnode.net.', 'rip.psg.com.'}"
"('j.root-servers.net', 'ba')","{'auth03.ns.uu.net.', 'ns.ba.', 'sava.utic.net.ba.', 'una.utic.net.ba.', 'ba.anycastdns.cz.', 'munnari.oz.au.'}"
"('nameserver.cnr.it.', 'gov.it')","{'dns1.fweds-spc.it.', 'dns2.fweds-spc.it.'}"
"('f.gtld-servers.net.', 'mcafee.com')","{'usw5.akam.net.', 'use4.akam.net.', 'ns-a.mcafee.com.', 'usc3.akam.net.', 'ns-b.mcafee.com.', 'usw4.akam.net.', 'ns1-2.akam.net.'}"
"('a.root-servers.net', 'ge')","{'ns2.nic.fr.', 'ge.hostmaster.ua.', 'ns.uu.net.', 'ns.nic.ge.'}"
"('a.ns.cr.', 'co.cr')","{'ca2.nic.cr.', 'p.nic.cr.', 'a.lactld.org.', 'ca1.nic.cr.', 'dns.nic.cr.', 'de.nic.cr.'}"
"('dns4.nic.uk.', 'gov.uk')","{'auth50.ns.de.uu.net.', 'ns1.surfnet.nl.', 'ns4.ja.net.', 'ns3.ja.net.', 'ns0.ja.net.', 'ns2.ja.net.', 'auth00.ns.de.uu.net.'}"
"('m.root-servers.net', 'ch')","{'f.nic.ch.', 'b.nic.ch.', 'c.nic.ch.', 'g.nic.ch.', 'e.nic.ch.', 'a.nic.ch.', 'h.nic.ch.', 'd.nic.ch.'}"
"('m.root-servers.net', 'eu')","{'z.dns.eu.', 'nl.dns.eu.', 'cz.dns.eu.', 'y.dns.eu.', 'x.dns.eu.', 'uk.dns.eu.', 'si.dns.eu.'}"
"('d.gtld-servers.net.', 'ssl-images-amazon.com')","{'ns3.p31.dynect.net.', 'ns1.p31.dynect.net.', 'ns4.p31.dynect.net.', 'pdns6.ultradns.co.uk.', 'ns2.p31.dynect.net.', 'pdns1.ultradns.net.'}"
"('a2.asia.afilias-nst.info.', 'asia')","{'c0.asia.afilias-nst.info.', 'b2.asia.afilias-nst.org.', 'd0.asia.afilias-nst.asia.', 'b0.asia.afilias-nst.asia.', 'a0.asia.afilias-nst.info.', 'a2.asia.afilias-nst.info.'}"
"('nsa.nic.net.ng.', 'gov.ng')","{'ns5.nic.net.ng.', 'ns1.nic.net.ng.', 'ns2.nic.net.ng.', 'nsa.nic.net.ng.'}"
"('g.dns-servers.vn.', 'gov.vn')","{'a.dns-servers.vn.', 'b.dns-servers.vn.', 'd.dns-servers.vn.', 'f.dns-servers.vn.', 'e.dns-servers.vn.', 'g.dns-servers.vn.', 'c.dns-servers.vn.'}"
"('e.gtld-servers.net.', 'tom.com')","{'ns4.dnsv4.com.', 'ns3.dnsv4.com.'}"
"('dns6.esa.int.', 'esa.int')","{'dns2.esa.int.', 'dns1.esa.int.', 'dns4.esa.int.', 'dns5.esa.int.', 'dns3.esa.int.', 'dns6.esa.int.'}"
"('dns3.nic.uk.', 'parliament.uk')","{'ns2.p29.dynect.net.', 'ns4.p29.dynect.net.', 'ns3.p29.dynect.net.', 'ns1.p29.dynect.net.'}"
"('e-dns.pl.', 'gov.pl')","{'f-dns.pl.', 'a-dns.pl.', 'c-dns.pl.', 'b-dns.pl.', 'e-dns.pl.', 'g-dns.pl.', 'd-dns.pl.'}"
"('ns8.pinterest.com.', 'pinterest.com')","{'ns2.pinterest.com.', 'ns7.pinterest.com.', 'ns6.pinterest.com.', 'ns5.pinterest.com.', 'ns8.pinterest.com.', 'ns3.pinterest.com.', 'ns1.pinterest.com.', 'ns4.pinterest.com.'}"
"('f.root-servers.net', 'ai')","{'ns2.offshore.ai.', 'pch.whois.ai.', 'ns.cocca.fr.', 'ns1.pair.com.', 'whois.ai.'}"
"('m.root-servers.net', 'ro')","{'sec-dns-b.rotld.ro.', 'sec-dns-a.rotld.ro.', 'primary.rotld.ro.', 'dns-ro.denic.de.', 'dns-at.rotld.ro.', 'sns-pb.isc.org.'}"
"('h.root-servers.net', 'space')","{'b.nic.space.', 'c.nic.space.', 'a.nic.space.', 'd.nic.space.'}"
"('a.root-servers.net', 'nl')","{'ns1.dns.nl.', 'ns2.dns.nl.', 'ns3.dns.nl.', 'sns-pb.isc.org.'}"
"('nsd.nic.uk.', 'co.uk')","{'dns2.nic.uk.', 'nsb.nic.uk.', 'nsc.nic.uk.', 'dns3.nic.uk.', 'dns4.nic.uk.', 'dns1.nic.uk.', 'nsa.nic.uk.', 'nsd.nic.uk.'}"
"('isgate.is.', 'is')","{'sunic.sunet.se.', 'isgate.is.', 'durinn.rhnet.is.', 'bes.isnic.is.', 'sns-pb.isc.org.', 'sab.isnic.is.'}"
"('ns42.nic.tr.', 'tr')","{'ns31.nic.tr.', 'ns42.nic.tr.', 'ns91.nic.tr.', 'ns92.nic.tr.', 'ns22.nic.tr.', 'ns21.nic.tr.', 'ns41.nic.tr.'}"
"('l.root-servers.net', 'ht')","{'charles.cdec.polymtl.ca.', 'ns.cocca.fr.', 'ht-ns.anycast.pch.net.', 'ns3.nic.fr.'}"
"('ns2.cuhk.edu.hk.', 'edu.my')","{'b1.mynic.my.', 'b.mynic.net.my.', 'ns2.cuhk.edu.hk.', 'ns30.cdns.net.'}"
"('l.root-servers.net', 'im')","{'barney.advsys.co.uk.', 'pebbles.iom.com.', 'ns4.ja.net.', 'hoppy.iom.com.'}"
"('dns2.nic.uk.', 'uk')","{'dns2.nic.uk.', 'nsb.nic.uk.', 'nsc.nic.uk.', 'dns3.nic.uk.', 'dns4.nic.uk.', 'dns1.nic.uk.', 'nsa.nic.uk.', 'nsd.nic.uk.'}"
"('g.gtld-servers.net.', 'dwcdn.net')","{'kai.ns.cloudflare.com.', 'gene.ns.cloudflare.com.'}"
"('za-ns.anycast.pch.net.', 'ac.za')","{'za-ns.anycast.pch.net.', 'disa.tenet.ac.za.', 'ns0.is.co.za.', 'ucthpx.uct.ac.za.'}"
"('k.root-servers.net', 'th')","{'b.thains.co.th.', 'ns.thnic.net.', 'ams.sns-pb.isc.org.', 'c.thains.co.th.', 'a.thains.co.th.', 'p.thains.co.th.', 'sfba.sns-pb.isc.org.'}"
"('c.root-servers.net', 'va')","{'osiris.namex.it.', 'seth.namex.it.', 'dns.nic.it.', 'john.vatican.va.', 'michael.vatican.va.', 'va.cctld.authdns.ripe.net.'}"
"('b.au.', 'com.au')","{'q.au.', 'r.au.', 't.au.', 's.au.'}"
"('l.root-servers.net', 'br')","{'a.dns.br.', 'd.dns.br.', 'f.dns.br.', 'b.dns.br.', 'c.dns.br.', 'e.dns.br.'}"
"('d.root-servers.net', 'nf')","{'ns.cocca.fr.', 'ns.anycast.nic.nf.'}"
"('g.dns.tw.', 'com.tw')","{'h.twnic.net.tw.', 'g.twnic.net.tw.', 'b.twnic.net.tw.', 'a.twnic.net.tw.', 'e.twnic.net.tw.', 'anytld.apnic.net.', 'i.dns.tw.', 'c.twnic.net.tw.', 'd.twnic.net.tw.', 'h.dns.tw.', 'f.twnic.net.tw.'}"
"('h.root-servers.net', 'fo')","{'d.nic.fo.', 'c.nic.fo.', 'b.nic.fo.', 'a.nic.fo.'}"
"('h.root-servers.net', 'gt')","{'ns.dns.br.', 'a.lactld.org.', 'sns-pb.isc.org.', 'pch.gt.', 'ns3.nic.mx.'}"
"('ns3.zispa.org.zw.', 'co.zw')","{'ns1.zispa.org.zw.', 'ns2.liquidtelecom.net.', 'ns3.zispa.org.zw.', 'ns1.liquidtelecom.net.'}"
"('b.nic.li.', 'li')","{'c.nic.li.', 'f.nic.li.', 'b.nic.li.', 'g.nic.li.', 'h.nic.li.', 'e.nic.li.', 'a.nic.li.', 'd.nic.li.'}"
"('f.dns.cn.', 'cn')","{'ns.cernet.net.', 'd.dns.cn.', 'b.dns.cn.', 'e.dns.cn.', 'g.dns.cn.', 'f.dns.cn.', 'c.dns.cn.', 'a.dns.cn.'}"
"('a.twnic.net.tw.', 'edu.tw')","{'moemoon.edu.tw.', 'b.twnic.net.tw.', 'a.twnic.net.tw.', 'moestar.edu.tw.', 'c.twnic.net.tw.', 'd.twnic.net.tw.'}"
"('g.root-servers.net', 'ec')","{'a.lactld.org.', 'n2.nic.ec.', 'n3.dns.ec.', 'sns-pb.isc.org.'}"
"('anytld.apnic.net.', 'tw')","{'f.dns.tw.', 'b.dns.tw.', 'ns.twnic.net.', 'anytld.apnic.net.', 'a.dns.tw.', 'g.dns.tw.', 'e.dns.tw.', 'i.dns.tw.', 'd.dns.tw.', 'h.dns.tw.', 'c.dns.tw.'}"
"('ns-a.mcafee.com.', 'mcafee.com')","{'usw5.akam.net.', 'use4.akam.net.', 'ns-a.mcafee.com.', 'usc3.akam.net.', 'ns-b.mcafee.com.', 'usw4.akam.net.', 'ns1-2.akam.net.'}"
"('b.dns.id.', 'id')","{'c.dns.id.', 'b.dns.id.', 'e.dns.id.', 'ns4.apnic.net.', 'd.dns.id.'}"
"('h.nic.ch.', 'ch')","{'f.nic.ch.', 'b.nic.ch.', 'c.nic.ch.', 'g.nic.ch.', 'e.nic.ch.', 'a.nic.ch.', 'h.nic.ch.', 'd.nic.ch.'}"
"('sec2.authdns.ripe.net.', 'eu.int')","{'ns1.be.colt.net.', 'ns1.bt.net.', 'ns1lux.europa.eu.', 'ns2eu.bt.net.', 'ns2lux.europa.eu.', 'ns1bru.europa.eu.', 'ns2bru.europa.eu.'}"
"('a.gtld.biz.', 'biz')","{'a.gtld.biz.', 'b.gtld.biz.', 'f.gtld.biz.', 'e.gtld.biz.', 'c.gtld.biz.', 'k.gtld.biz.'}"
"('d.root-servers.net', 'vn')","{'a.dns-servers.vn.', 'b.dns-servers.vn.', 'd.dns-servers.vn.', 'f.dns-servers.vn.', 'e.dns-servers.vn.', 'g.dns-servers.vn.', 'c.dns-servers.vn.'}"
"('c0.in.afilias-nst.info.', 'gov.in')","{'b2.in.afilias-nst.org.', 'a0.cctld.afilias-nst.info.', 'b1.in.afilias-nst.in.', 'a1.in.afilias-nst.in.', 'a2.in.afilias-nst.info.', 'c0.cctld.afilias-nst.info.', 'd0.cctld.afilias-nst.org.', 'b0.cctld.afilias-nst.org.'}"
"('a.gtld-servers.net.', 'icq.com')","{'ns1.mail.ru.', 'ns2.mail.ru.'}"
"('dns5.esa.int.', 'esa.int')","{'dns2.esa.int.', 'dns1.esa.int.', 'dns4.esa.int.', 'dns5.esa.int.', 'dns3.esa.int.', 'dns6.esa.int.'}"
"('m.gtld-servers.net.', 'ssl-images-amazon.com')","{'ns3.p31.dynect.net.', 'ns1.p31.dynect.net.', 'ns4.p31.dynect.net.', 'pdns6.ultradns.co.uk.', 'ns2.p31.dynect.net.', 'pdns1.ultradns.net.'}"
"('l.root-servers.net', 'gr')","{'gr-at.ics.forth.gr.', 'gr-d.ics.forth.gr.', 'estia.ics.forth.gr.', 'grdns.ics.forth.gr.', 'gr-c.ics.forth.gr.', 'gr-m.ics.forth.gr.'}"
"('nsb.ns.il.', 'ac.il')","{'ilns.ilan.net.il.', 'nse.ns.il.', 'nsa.ns.il.', 'lookup.iucc.ac.il.', 'ns2.ns.il.', 'ns1.ns.il.', 'sns-pb.isc.org.', 'nsb.ns.il.', 'ns3.ns.il.'}"
"('ns2.GOV.RU.', 'gov.ru')","{'acl.dns.ripn.net.', 'bcl.dns.ripn.net.', 'ccl.dns.ripn.net.', 'ns.gov.ru.', 'ns2.gov.ru.'}"
"('b.root-servers.net', 'nf')","{'ns.cocca.fr.', 'ns.anycast.nic.nf.'}"
"('d.dns.pt.', 'pt')","{'ns.dns.br.', 'ns2.nic.fr.', 'f.dns.pt.', 'c.dns.pt.', 'e.dns.pt.', 'a.dns.pt.', 'g.dns.pt.', 'sns-pb.isc.org.', 'b.dns.pt.', 'd.dns.pt.'}"
"('ge.hostmaster.ua.', 'ge')","{'ns2.nic.fr.', 'ge.hostmaster.ua.', 'ns.uu.net.', 'ns.nic.ge.'}"
"('sa-ns.anycast.pch.net.', 'edu.sa')","{'sa1.dnsnode.net.', 'ns1.isu.net.sa.', 'ns1.nic.net.sa.', 'ns2.nic.net.sa.', 's.nic.net.sa.', 'sa-ns.anycast.pch.net.', 's2.nic.net.sa.'}"
"('y.dns.eu.', 'eu')","{'z.dns.eu.', 'nl.dns.eu.', 'cz.dns.eu.', 'y.dns.eu.', 'x.dns.eu.', 'uk.dns.eu.', 'si.dns.eu.'}"
"('ho1.ns.com.ua.', 'com.ua')","{'nix.ns.ua.', 'sns-pb.isc.org.', 'k.ns.com.ua.', 'ho1.ns.com.ua.', 'ba1.ns.ua.'}"
"('k.root-servers.net', 'be')","{'y.ns.dns.be.', 'd.ns.dns.be.', 'c.ns.dns.be.', 'b.ns.dns.be.', 'a.ns.dns.be.', 'x.ns.dns.be.'}"
"('m.root-servers.net', 'ps')","{'ps-ns.anycast.pch.net.', 'dns1.gov.ps.', 'ns1.pnina.ps.', 'ps.cctld.authdns.ripe.net.', 'fork.sth.dnsnode.net.', 'rip.psg.com.'}"
"('k.gtld-servers.net.', 'youtube.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns1.google.com.', 'ns2.google.com.'}"
"('k.root-servers.net', 'edu')","{'d.edu-servers.net.', 'a.edu-servers.net.', 'c.edu-servers.net.', 'l.edu-servers.net.', 'f.edu-servers.net.', 'g.edu-servers.net.'}"
"('ns2.ns.il.', 'il')","{'ilns.ilan.net.il.', 'nse.ns.il.', 'nsa.ns.il.', 'lookup.iucc.ac.il.', 'ns2.ns.il.', 'ns1.ns.il.', 'sns-pb.isc.org.', 'nsb.ns.il.', 'ns3.ns.il.'}"
"('m.root-servers.net', 'vc')","{'a2.cctld.afilias-nst.info.', 'b2.cctld.afilias-nst.org.', 'a0.cctld.afilias-nst.info.', 'c0.cctld.afilias-nst.info.', 'd0.cctld.afilias-nst.org.', 'b0.cctld.afilias-nst.org.'}"
"('b.root-servers.net', 'vc')","{'a2.cctld.afilias-nst.info.', 'b2.cctld.afilias-nst.org.', 'a0.cctld.afilias-nst.info.', 'c0.cctld.afilias-nst.info.', 'd0.cctld.afilias-nst.org.', 'b0.cctld.afilias-nst.org.'}"
"('kenic.anycastdns.cz.', 'co.ke')","{'ns2.dns.business.', 'b.ns.tznic.or.tz.', 'kenic.anycastdns.cz.', 'ns.anycast.kenic.or.ke.', 'mzizi.kenic.or.ke.', 'ns-ke.afrinic.net.'}"
"('d0.asia.afilias-nst.asia.', 'asia')","{'c0.asia.afilias-nst.info.', 'b2.asia.afilias-nst.org.', 'd0.asia.afilias-nst.asia.', 'b0.asia.afilias-nst.asia.', 'a0.asia.afilias-nst.info.', 'a2.asia.afilias-nst.info.'}"
"('c.gtld-servers.net.', 'dwcdn.net')","{'kai.ns.cloudflare.com.', 'gene.ns.cloudflare.com.'}"
"('l.root-servers.net', 'cr')","{'ca2.nic.cr.', 'a.ns.cr.', 'ns-ext.nic.cl.', 'p.nic.cr.', 'a.lactld.org.', 'ca1.nic.cr.', 'ns3.nic.mx.', 'de.nic.cr.'}"
"('c.root-servers.net', 'iq')","{'nsp-anycast.cmc.iq.', 'sns-pb.isc.org.', 'ns1.cmc.iq.', 'dyn2.cmc.iq.', 'dyn1.cmc.iq.'}"
"('l.root-servers.net', 'ph')","{'ns4.apnic.net.', '1.ns.ph.', 'sns-pb.isc.org.', 'ns2.cuhk.edu.hk.', 'ph.communitydns.net.'}"
"('nsa.nic.uk.', 'gov.uk')","{'auth50.ns.de.uu.net.', 'ns1.surfnet.nl.', 'ns4.ja.net.', 'ns3.ja.net.', 'ns0.ja.net.', 'ns2.ja.net.', 'auth00.ns.de.uu.net.'}"
"('g.root-servers.net', 'gl')","{'d.nic.gl.', 'b.gl.dyntld.net.', 'a.nuuk.nic.gl.', 'a.gl.dyntld.net.'}"
"('m.root-servers.net', 'si')","{'j.dns.si.', 'i.dns.si.', 'b.dns.si.', 'f.dns.si.', 'g.dns.si.', 'c.dns.si.', 'h.dns.si.'}"
"('root-c2.pknic.pk.', 'edu.pk')",{'pknic.pk.'}
"('b.root-servers.net', 'ke')","{'ns2.dns.business.', 'mzizi.kenic.or.ke.', 'kenic.anycastdns.cz.', 'ns-ke.afrinic.net.', 'ns.anycast.kenic.or.ke.'}"
"('xenon.bund.de.', 'bmi.bund.de')",{'radium.bund.de.'}
"('e.nic.li.', 'li')","{'c.nic.li.', 'a.nic.li.', 'f.nic.li.', 'b.nic.li.', 'h.nic.li.', 'e.nic.li.', 'g.nic.li.', 'd.nic.li.'}"
"('a.root-servers.net', 'ly')","{'dns.lttnet.net.', 'pch.ltt.ly.', 'dns1.lttnet.net.', 'phloem.uoregon.edu.', 'ns-ly.afrinic.net.'}"
"('d.nic.space.', 'space')","{'b.nic.space.', 'c.nic.space.', 'a.nic.space.', 'd.nic.space.'}"
"('pch.rcp.pe.', 'com.pe')","{'SNS-PB.ISC.ORG.', 'PCH.RCP.PE.', 'PE1.DNSNODE.NET.', 'QUIPU.RCP.NET.PE.'}"
"('dns-1.dfn.de.', 'bmi.bund.de')",{'radium.bund.de.'}
"('m.root-servers.net', 'gov')","{'d.gov-servers.net.', 'a.gov-servers.net.', 'b.gov-servers.net.', 'c.gov-servers.net.'}"
"('h.root-servers.net', 'eg')","{'ns5.univie.ac.at.', 'rip.psg.com.', 'frcu.eun.eg.'}"
"('h.dns.tw.', 'org.tw')","{'h.twnic.net.tw.', 'g.twnic.net.tw.', 'b.twnic.net.tw.', 'a.twnic.net.tw.', 'e.twnic.net.tw.', 'anytld.apnic.net.', 'i.dns.tw.', 'c.twnic.net.tw.', 'd.twnic.net.tw.', 'h.dns.tw.', 'f.twnic.net.tw.'}"
"('c.gtld-servers.net.', 'forumcrea.com')","{'b.dns.gandi.net.', 'a.dns.gandi.net.', 'c.dns.gandi.net.'}"
"('d.gtld-servers.net.', 'here.com')","{'dns1.p09.nsone.net.', 'ns04.heredns.com.', 'pdns2.ultradns.net.', 'pdns4.ultradns.org.', 'dns4.p09.nsone.net.', 'ns01.heredns.com.', 'dns2.p09.nsone.net.', 'ns02.heredns.com.', 'ns03.heredns.com.', 'dns3.p09.nsone.net.', 'pdns1.ultradns.net.', 'pdns3.ultradns.org.'}"
"('e-dns.pl.', 'edu.pl')","{'f-dns.pl.', 'a-dns.pl.', 'b-dns.pl.', 'i-dns.pl.', 'e-dns.pl.', 'g-dns.pl.', 'h-dns.pl.', 'd-dns.pl.'}"
"('l.root-servers.net', 'su')","{'a.dns.ripn.net.', 'e.dns.ripn.net.', 'd.dns.ripn.net.', 'b.dns.ripn.net.', 'f.dns.ripn.net.'}"
"('i.root-servers.net', 'live')","{'demand.beta.aridns.net.au.', 'demand.alpha.aridns.net.au.', 'demand.delta.aridns.net.au.', 'demand.gamma.aridns.net.au.'}"
"('i.root-servers.net', 'scot')","{'anycast10.irondns.net.', 'anycast9.irondns.net.', 'anycast23.irondns.net.', 'anycast24.irondns.net.'}"
"('a2.cctld.afilias-nst.info.', 'gov.mn')","{'ns1.gov.mn.', 'ns4.gov.mn.', 'ns.gov.mn.', 'ns3.gov.mn.'}"
"('ns4.sina.com.cn.', 'sina.com.cn')","{'ns2.sina.com.cn.', 'ns1.sina.com.cn.', 'ns3.sina.com.cn.', 'ns4.sina.com.cn.'}"
"('nsd.nic.uk.', 'nhs.uk')","{'nsb.nhs.uk.', 'nsa.nhs.uk.'}"
"('b.dns.br.', 'cnpq.br')","{'dns1.cnpq.br.', 'dns2.cnpq.br.'}"
"('j.gtld-servers.net.', 'com')","{'e.gtld-servers.net.', 'c.gtld-servers.net.', 'd.gtld-servers.net.', 'k.gtld-servers.net.', 'j.gtld-servers.net.', 'h.gtld-servers.net.', 'g.gtld-servers.net.', 'i.gtld-servers.net.', 'f.gtld-servers.net.', 'a.gtld-servers.net.', 'm.gtld-servers.net.', 'l.gtld-servers.net.', 'b.gtld-servers.net.'}"
"('h.nic.rs.', 'rs')","{'l.nic.rs.', 'k.nic.rs.', 'b.nic.rs.', 'g.nic.rs.', 'a.nic.rs.', 'h.nic.rs.', 'f.nic.rs.'}"
"('j.gtld-servers.net.', 'qq.com')","{'ns1.qq.com.', 'ns2.qq.com.', 'ns3.qq.com.', 'ns4.qq.com.'}"
"('dns3.nic.vip.', 'vip')","{'dnsb.nic.vip.', 'dns1.nic.vip.', 'dnsc.nic.vip.', 'dns3.nic.vip.', 'dnsd.nic.vip.', 'dns4.nic.vip.', 'dnsa.nic.vip.', 'dns2.nic.vip.'}"
"('auth03.ns.uu.net.', 'ba')","{'auth03.ns.uu.net.', 'sava.utic.net.ba.', 'munnari.oz.au.', 'una.utic.net.ba.', 'ba.anycastdns.cz.', 'ns.ba.'}"
"('k.gtld-servers.net.', 'mumayi.net')","{'f1g1ns2.dnspod.net.', 'f1g1ns1.dnspod.net.'}"
"('h.root-servers.net', 'bid')","{'ns3.dns.nic.bid.', 'ns2.dns.nic.bid.', 'ns6.dns.nic.bid.', 'ns4.dns.nic.bid.', 'ns5.dns.nic.bid.', 'ns1.dns.nic.bid.'}"
"('i.root-servers.net', 'jobs')","{'ac1.nstld.com.', 'ac4.nstld.com.', 'ac2.nstld.com.', 'ac3.nstld.com.'}"
"('b.root-servers.net', 'si')","{'j.dns.si.', 'i.dns.si.', 'b.dns.si.', 'f.dns.si.', 'g.dns.si.', 'c.dns.si.', 'h.dns.si.'}"
"('ns.cernet.net.', 'gmw.cn')","{'dns1.zdnscloud.info.', 'cns1.zdnscloud.net.'}"
"('e.root-servers.net', 'travel')","{'c.gtld.travel.', 'a.gtld.travel.', 'd.gtld.travel.', 'f.gtld.travel.', 'b.gtld.travel.', 'e.gtld.travel.'}"
"('i.root-servers.net', 'online')","{'d.nic.online.', 'c.nic.online.', 'b.nic.online.', 'a.nic.online.'}"
"('g.root-servers.net', 'uy')","{'a.nic.uy.', 'ns1.anteldata.com.uy.', 'ns.dns.br.', 'ns2.anteldata.com.uy.', 'd.nic.uy.', 'sns-pb.isc.org.', 'ns3.nic.mx.', 'b.nic.uy.'}"
"('l.root-servers.net', 'jo')","{'amra.nic.gov.jo.', 'jo.cctld.authdns.ripe.net.', 'rip.psg.com.', 'jordan1st.nic.gov.jo.', 'petra.nic.gov.jo.'}"
"('l.root-servers.net', 'sg')","{'dsany3.sgnic.sg.', 'dsany.sgnic.sg.', 'dsany2.sgnic.sg.', 'ns2.cuhk.edu.hk.', 'ns4.apnic.net.', 'sg-ns.anycast.pch.net.'}"
"('c.twnic.net.tw.', 'net.tw')","{'h.twnic.net.tw.', 'g.twnic.net.tw.', 'b.twnic.net.tw.', 'e.twnic.net.tw.', 'a.twnic.net.tw.', 'anytld.apnic.net.', 'i.dns.tw.', 'c.twnic.net.tw.', 'd.twnic.net.tw.', 'h.dns.tw.', 'f.twnic.net.tw.'}"
"('c.dns.tw.', 'net.tw')","{'h.twnic.net.tw.', 'g.twnic.net.tw.', 'b.twnic.net.tw.', 'e.twnic.net.tw.', 'a.twnic.net.tw.', 'anytld.apnic.net.', 'i.dns.tw.', 'c.twnic.net.tw.', 'd.twnic.net.tw.', 'h.dns.tw.', 'f.twnic.net.tw.'}"
"('h.root-servers.net', 'is')","{'sunic.sunet.se.', 'isgate.is.', 'durinn.rhnet.is.', 'bes.isnic.is.', 'sns-pb.isc.org.', 'sab.isnic.is.'}"
"('i.root-servers.net', 'int')","{'ns.uu.net.', 'x.iana-servers.net.', 'y.iana-servers.net.', 'sec2.authdns.ripe.net.', 'z.iana-servers.net.', 'ns0.ja.net.'}"
